,id,model,auc
1158,3664,2,0.7768444204352524
1159,3666,2,0.7723710588664114
1160,3672,2,0.7771737432436655
1161,3675,2,0.753576215425856
1162,3680,2,0.7458501503640393
1163,3684,2,0.77102355638941
1164,3685,2,0.7605588791736974
1165,3687,2,0.7659427919627972
1166,3689,2,0.7653924869611145
1167,3691,2,0.7301856235206179
1168,3693,2,0.7843761501656239
1169,3707,2,0.7787929057598009
1170,3709,2,0.8399834241060857
1171,3710,2,0.8390731292517007
1172,3713,2,0.8888888888888888
1173,4102,2,0.7014012160178908
1174,4105,2,0.7442458874458875
1175,4107,2,0.7850660238943618
1176,4109,2,0.7356006447995513
1177,4111,2,0.7738847989140598
1178,4113,2,0.7678061081535443
1179,4114,2,0.7499825800967154
1180,4116,2,0.8113825031928481
1181,4120,2,0.7878054187362747
1182,4121,2,0.7857351377275477
1183,4123,2,0.7377399533082556
1184,4126,2,0.7469369249045754
1185,4127,2,0.7630197497988961
1186,4128,2,0.7824180623336291
1187,4129,2,0.7619583333333333
1188,4130,2,0.75257681197479
1189,4131,2,0.7486989331251627
1190,4138,2,0.7483969439612539
1191,4139,2,0.7925353900600093
1192,4147,2,0.7646763866388954
1193,4152,2,0.8206636607017049
1194,4153,2,0.7987938596491228
1195,4154,2,0.7508324400757179
1196,4157,2,0.7451042264295276
1197,4160,2,0.7479133609401809
1198,4161,2,0.7521579283887468
1199,4162,2,0.7845871913580247
1200,4163,2,0.7780433760827234
1201,4167,2,0.7798533519553073
1202,4168,2,0.796288209606987
1203,4171,2,0.7754675081813931
1204,4173,2,0.765036657413339
1205,4174,2,0.7970772379748359
1206,4175,2,0.7894364384971694
1207,4183,2,0.8043402777777777
1208,4188,2,0.7846335001471887
1209,4192,2,0.780635681122197
1210,4198,2,0.7412414965986394
1211,4205,2,0.7406914706914708
1212,4207,2,0.7562874334516416
1213,4303,2,0.7518235125858125
1214,4304,2,0.7486150345260515
1215,4305,2,0.79580078125
1216,4401,2,0.7777616117947013
1217,4402,2,0.7379273294087381
1218,4406,2,0.7750789204570718
1219,4413,2,0.7627329410116295
1220,4416,2,0.7870819370523687
1221,4417,2,0.7514076362100132
1222,4419,2,0.7697117364447494
1223,4420,2,0.8131352828057752
1224,4429,2,0.7629662316360005
1225,4430,2,0.7673115126288905
1226,4432,2,0.7592233804507995
1227,4433,2,0.7683102208525937
1228,4502,2,0.7788655565581167
1229,4503,2,0.7883986753551971
1230,4506,2,0.8085490311051544
1231,4510,2,0.7544448406289546
1232,4513,2,0.7558000503440174
1233,4523,2,0.7949697268375105
1234,4527,2,0.7384397301789032
1235,4528,2,0.7833607564617916
1236,4529,2,0.7976300718030545
1237,4530,2,0.7669873242805134
1238,4533,2,0.7446113129432685
1239,4534,2,0.7566873188620098
1240,4535,2,0.789077160061616
1241,4538,2,0.7828557312252964
1242,4541,2,0.8142427745664739
1243,4542,2,0.7408760093497663
1244,4543,2,0.7780092592592593
1245,4549,2,0.7322163433274543
1246,4550,2,0.7626519401589528
1247,4554,2,0.7825617108406325
1248,4556,2,0.8066675388103959
1249,4561,2,0.7158580413297395
1250,4563,2,0.7800342549547346
1251,4568,2,0.7475490196078431
1252,4580,2,0.8681818181818182
1253,4609,2,0.7600112516701697
1254,4702,2,0.7460406105908296
1255,4706,2,0.7312916027078455
1256,4707,2,0.7779987389047873
1257,4711,2,0.777260991178369
1258,4712,2,0.7814623133772071
1259,4714,2,0.7450733956420903
1260,4716,2,0.794793826627886
1261,4721,2,0.7718395712272371
1262,4726,2,0.7595835802917614
1263,4728,2,0.7430327868852459
1264,4729,2,0.7158170273603948
1265,4735,2,0.7519469026548673
1266,4736,2,0.7957241471751223
1267,4741,2,0.8130541871921182
1268,4743,2,0.7578698581916926
1269,4744,2,0.8453091429935545
1270,4745,2,0.7766710934041611
1271,4747,2,0.7707154608563059
1272,4754,2,0.8164380838799443
1273,4760,3,0.7876797998749219
1274,4767,2,0.8104081632653062
1275,4803,2,0.7747359259405784
1276,4804,2,0.8397929753861957
1277,4806,2,0.7993674684888499
1278,4903,2,0.7629454043901053
1279,4905,2,0.7290504202892282
1280,4907,2,0.7668933574910046
1281,4908,2,0.779477963378487
1282,4909,2,0.7210592668532322
1283,4911,2,0.751596828368482
1284,4924,2,0.7790031703133933
1285,4931,1,0.7932692307692307
1286,4933,2,0.7601061757256965
1287,4939,2,0.7572807280728072
1288,4944,2,0.7473284166164961
1289,4946,2,0.7736391875746714
1290,4947,2,0.7369939506747325
1291,4950,2,0.8266272703571739
1292,4953,2,0.72304724261246
1293,4966,2,0.7495514354066986
1294,4971,2,0.766759345072598
1295,4972,2,0.7833149606299212
1296,4973,2,0.782021456123433
1297,4974,2,0.7890494049614483
1298,4979,2,0.7725488948283908
1299,4987,2,0.7485368036906975
1300,4991,2,0.8022644369700127
1301,4995,2,0.7283855120044403
1302,5009,2,0.7632589834605686
1303,5011,2,0.7689289122137405
1304,5013,2,0.7788290549261436
1305,5014,2,0.7428355957767723
1306,5015,2,0.7372696486817776
1307,5016,2,0.7937609329446065
1308,5102,2,0.7580198596914879
1309,5201,2,0.785953708277468
1310,5202,2,0.7711705328970433
1311,5205,2,0.7908533368504352
1312,5206,2,0.797116902434582
1313,5209,2,0.7629392248529634
1314,5210,2,0.77477781765215
1315,5211,2,0.7658724332487363
1316,5212,2,0.7569747801269731
1317,5213,2,0.7952288732394368
1318,5220,2,0.7964319248826291
1319,5223,2,0.836778846153846
1320,5227,2,0.7727621722846443
1321,5230,2,0.7857567647933393
1322,5245,2,0.7604633084577115
1323,5251,2,0.7673865500273374
1324,5263,2,0.7756436791125093
1325,5272,2,0.7660010599825415
1326,5274,2,0.7227546549835706
1327,5276,2,0.7652389903329753
1328,5278,2,0.7450360217887894
1329,5281,2,0.7736571737563086
1330,5287,2,0.7941001899335233
1331,5289,2,0.7816500968834321
1332,5291,2,0.7583732057416268
1333,5299,2,0.758446455505279
1334,5301,2,0.8269453658926502
1335,5302,2,0.777040235138594
1336,5304,2,0.7357541240003541
1337,5306,2,0.8015128115128115
1338,5309,2,0.7828992716290638
1339,5310,2,0.7620236111603502
1340,5312,2,0.7794160624573807
1341,5314,2,0.7810850772597847
1342,5315,2,0.763492612785672
1343,5321,2,0.7240178028511587
1344,5324,2,0.7796675986331157
1345,5328,2,0.7918523009248817
1346,5340,2,0.7583202324471521
1347,5344,2,0.7427687946917477
1348,5345,2,0.7319900703943227
1349,5347,2,0.7386541471048513
1350,5348,2,0.7709847143351447
1351,5349,2,0.7715347738483985
1352,5351,2,0.777421392817223
1353,5353,2,0.7071973214034495
1354,5355,2,0.7211416653252052
1355,5356,2,0.7746136173767751
1356,5364,2,0.803234044613355
1357,5371,2,0.7520596228979107
1358,5381,2,0.7670649408120368
1359,5383,2,0.778766835016835
1360,5386,2,0.7639622641509434
1361,5392,2,0.7491661455076088
1362,5398,2,0.8028375243441404
1363,5403,2,0.7828690023920079
1364,5410,2,0.7627927627927628
1365,5425,2,0.7290312693735677
1366,5426,2,0.7428985145770979
1367,5432,2,0.7886260595308495
1368,5438,2,0.7212150259787169
1369,5439,2,0.7874525610127705
1370,5443,2,0.7587229661586732
1371,5450,2,0.7631223979409556
1372,5452,2,0.800696339185915
1373,5455,2,0.7604424242424244
1374,5457,2,0.7610636157907971
1375,5460,2,0.7380119445005818
1376,5464,2,0.7726158277424566
1377,5465,2,0.7487762564966383
1378,5468,2,0.7500232120398741
1379,5474,2,0.7503508211298525
1380,5475,2,0.7492664691775991
1381,5478,2,0.7267059820510683
1382,5481,2,0.7439023526077098
1383,5483,3,0.7380625524332495
1384,5487,2,0.7702019660411082
1385,5488,2,0.7343809862147271
1386,5489,2,0.7491421158352862
1387,5490,2,0.7606517506357443
1388,5493,2,0.757288265128882
1389,5498,2,0.7480208420291066
1390,5508,2,0.7724121212121212
1391,5511,2,0.7800447354680289
1392,5512,2,0.7862245641805344
1393,5514,2,0.7833171889038634
1394,5516,2,0.7790705334057935
1395,5520,2,0.7717050074623025
1396,5523,2,0.7840964804112377
1397,5529,2,0.7690927675172705
1398,5530,2,0.746868370718136
1399,5536,2,0.7897323235243104
1400,5543,2,0.7872468936953521
1401,5601,2,0.7853653231608358
1402,5603,2,0.7564398066661079
1403,5604,2,0.7743472934691065
1404,5609,2,0.7604022888850356
1405,5701,2,0.7648056821612917
1406,5703,2,0.793934760448522
1407,5704,2,0.7851497584541062
1408,5820,2,0.7644668628275186
1409,5864,2,0.714796922526391
1410,5878,2,0.7996013289036544
1411,5902,2,0.7521165487892592
1412,5903,2,0.7681716522225328
1413,5904,2,0.7876342218950116
1414,5905,2,0.7838259458784865
1415,6015,2,0.765970200970201
1416,6016,2,0.7880427170868348
1417,6020,2,0.7645668689311953
1418,6021,2,0.7398280802292264
1419,6023,2,0.7557366644347729
1420,6026,2,0.7480266767970961
1421,6101,2,0.7432830786378436
1422,6103,2,0.7900357744107744
1423,6104,2,0.7569466093064822
1424,6109,2,0.7687445572258627
1425,6111,2,0.7726935375626703
1426,6113,2,0.7677331670648238
1427,6114,2,0.7827355122219171
1428,6118,2,0.7946721283069608
1429,6121,2,0.7308114341627061
1430,6122,2,0.7762880060210319
1431,6123,2,0.8053213102891653
1432,6124,2,0.7367503760148838
1433,6125,2,0.7580734792545099
1434,6126,2,0.7808534777373304
1435,6127,2,0.7257131749040191
1436,6129,2,0.7418225512670455
1437,6130,2,0.7976732124755416
1438,6134,2,0.8014186875393109
1439,6138,2,0.7493575888991363
1440,6140,2,0.7585264831394862
1441,6143,2,0.7620549578527063
1442,6144,2,0.7573462518195051
1443,6146,2,0.7796495676754239
1444,6147,2,0.7150495104468083
1445,6148,2,0.7395298861114805
1446,6150,2,0.7530286673863499
1447,6151,2,0.7478272010193977
1448,6154,2,0.7450807441289674
1449,6156,2,0.7270528658370423
1450,6158,2,0.7816129708575024
1451,6160,2,0.7204929338295941
1452,6161,2,0.761332386502085
1453,6163,2,0.7540032136524822
1454,6167,2,0.7095658936651583
1455,6169,2,0.7232750225933684
1456,6170,2,0.7524833060873902
1457,6171,2,0.7485233967217116
1458,6173,2,0.769042832411906
1459,6174,2,0.7650986851487408
1460,6175,2,0.7706905915775402
1461,6179,2,0.77825288845697
1462,6180,2,0.7354920276680669
1463,6182,2,0.7609785344292697
1464,6185,2,0.7903123783573375
1465,6186,2,0.7758792384024685
1466,6187,2,0.7683229383229383
1467,6188,2,0.7405876186310651
1468,6190,2,0.7635998322733943
1469,6194,2,0.7681483691328561
1470,6195,2,0.7851388888888888
1471,6198,2,0.7824316524111875
1472,6199,2,0.8294594495457713
1473,6203,2,0.7453214335518059
1474,6204,2,0.7716372134806226
1475,6207,2,0.7656791046843403
1476,6208,2,0.7696404700902306
1477,6210,2,0.7343719571567672
1478,6212,2,0.8304545796643334
1479,6217,2,0.7627203192550717
1480,6218,2,0.7509211752110013
1481,6219,2,0.7868582454183969
1482,6220,2,0.784373259052925
1483,6221,2,0.7897101974408707
1484,6222,2,0.702758770500706
1485,6223,3,0.7375048741087343
1486,6227,2,0.7397871216229369
1487,6228,2,0.7785997348368956
1488,6229,2,0.7231711987744159
1489,6231,2,0.7147716229348883
1490,6233,2,0.7535310734463276
1491,6234,2,0.7648771761965181
1492,6236,2,0.8271382587369712
1493,6237,2,0.7387224979292968
1494,6238,2,0.740478137779176
1495,6240,2,0.7803030303030303
1496,6241,2,0.7894564428025639
1497,6242,2,0.7779527559055118
1498,6244,2,0.7490481725609205
1499,6245,2,0.7678956155482124
1500,6246,2,0.7988795087133037
1501,6247,2,0.7447991279975086
1502,6248,2,0.7558927366180365
1503,6259,2,0.7917764719362284
1504,6261,2,0.7741016212023628
1505,6263,2,0.7501721439749609
1506,6264,2,0.7827242832332091
1507,6265,2,0.7793786645177424
1508,6266,2,0.7487779305364607
1509,6270,2,0.7100546432949422
1510,6274,2,0.7767692189711306
1511,6275,2,0.75933022673529
1512,6276,2,0.7687847132291576
1513,6279,2,0.7436459458710769
1514,6284,2,0.7407774374289164
1515,6287,2,0.757738638586425
1516,6290,2,0.7541857241857242
1517,6291,2,0.726034757092968
1518,6292,2,0.7236513251787442
1519,6294,2,0.7732494986631018
1520,6404,2,0.7652903811252268
1521,6411,2,0.7376505724240916
1522,6417,2,0.813262252151141
1523,6418,2,0.8826013513513513
1524,6419,2,0.7967029774872912
1525,6425,2,0.7416666666666667
1526,6426,2,0.7926748557208662
1527,6432,2,0.7510632396449705
1528,6435,2,0.7702101611915937
1529,6438,2,0.7610034112654963
1530,6441,2,0.8303030303030303
1531,6446,2,0.7694942044257113
1532,6457,2,0.7416944312232271
1533,6461,2,0.8300306251125924
1534,6462,2,0.7537063605930177
1535,6465,2,0.7603703703703704
1536,6469,2,0.7690476190476191
1537,6470,2,0.7334709207199167
1538,6472,2,0.7326591942820013
1539,6482,2,0.8122018772118788
1540,6485,2,0.8096098265895953
1541,6486,2,0.7804008252284114
1542,6488,2,0.7650445632798574
1543,6492,2,0.8041987286717966
1544,6494,2,0.8242398408638818
1545,6496,2,0.8192848817848818
1546,6497,2,0.7935585086747876
1547,6499,2,0.775854525567405
1548,6506,2,0.7452681098166047
1549,6508,3,0.7546618511535048
1550,6509,2,0.7374697281956271
1551,6510,2,0.7351317663817665
1552,6512,2,0.7803988960058325
1553,6514,2,0.7733317407230451
1554,6516,2,0.808974358974359
1555,6523,2,0.7588265176530355
1556,6527,2,0.9924242424242424
1557,6530,2,0.85625
1558,6532,2,0.7302215189873418
1559,6535,2,0.7829621774478616
1560,6538,2,0.7901115813774529
1561,6542,2,0.7388535031847134
1562,6547,2,0.7902960526315789
1563,6548,2,0.7591907446558609
1564,6556,2,0.815688775510204
1565,6560,2,0.7667153284671532
1566,6561,2,0.7870389884088514
1567,6568,2,0.7593860124695039
1568,6569,2,0.8399327731092437
1569,6570,2,0.8404970760233917
1570,6574,2,0.8302348336594911
1571,6576,2,0.7246075715604801
1572,6577,2,0.744747731975171
1573,6578,2,0.7855654761904762
1574,6589,2,0.7805714285714286
1575,6590,2,0.8034055727554179
1576,6593,2,0.7477499196399872
1577,6594,2,0.8401401747858441
1578,6596,2,0.779398762157383
1579,6603,2,0.7618823118561201
1580,6609,2,0.7558376478905454
1581,6612,2,0.7642237222757956
1582,6613,2,0.7941009642654565
1583,6615,2,0.7542553191489362
1584,6616,2,0.7016006097560975
1585,6624,2,0.8728571428571429
1586,6629,2,0.7851731601731602
1587,6640,2,0.7032019704433498
1588,6642,2,0.8516746411483254
1589,6643,1,0.7301010101010101
1590,6649,2,0.7322874493927126
1591,6654,2,0.8188775510204082
1592,6662,2,0.8158284023668639
1593,6664,2,0.7489601901366607
1594,6667,2,0.8911111111111111
1595,6679,1,0.7539787798408488
1596,6680,2,0.8921052631578947
1597,6683,3,0.8136363636363636
1598,6690,2,0.7794117647058824
1599,6697,2,0.9380952380952381
1600,6716,1,0.7777777777777778
1601,6803,2,0.7524215884422486
1602,7402,2,0.7618885869565217
1603,8024,2,0.7687238523292628
1604,8027,2,0.7784791965566715
1605,8032,2,0.7553821393816903
1606,8034,2,0.7734519150125804
1607,8038,2,0.7264264155060184
1608,8040,2,0.7424071554938433
1609,8042,2,0.7371300205919671
1610,8043,2,0.762090227037317
1611,8044,2,0.7515200211481202
1612,8047,2,0.752590811965812
1613,8048,2,0.7659756944444444
1614,8049,2,0.755391871675532
1615,8050,2,0.7407459006115995
1616,8054,3,0.7358380773437281
1617,8059,2,0.7589568661971832
1618,8064,2,0.7696944444444445
1619,8066,2,0.7812833748665006
1620,8067,2,0.7755180385407175
1621,8068,2,0.7261751842676697
1622,8069,2,0.7454087605905052
1623,8071,2,0.7788982812263137
1624,8074,2,0.7759637235339762
1625,8076,2,0.7867202032260752
1626,8077,2,0.7818501759678229
1627,8080,2,0.8014409731170523
1628,8083,2,0.7768191917789196
1629,8084,2,0.8093458077010709
1630,8085,2,0.7435460369913344
1631,8086,2,0.7319369622341938
1632,8087,2,0.7423792886719907
1633,8088,2,0.7746414932180011
1634,8091,2,0.7452143031231503
1635,8092,2,0.7462824239713773
1636,8093,2,0.7485741852487136
1637,8096,2,0.7010034395717178
1638,8097,2,0.7460332758001349
1639,8099,2,0.7618923953766993
1640,8107,2,0.777623473275647
1641,8109,2,0.7582923939328847
1642,8111,2,0.7617478287841191
1643,8121,2,0.7514978354978356
1644,8147,2,0.7672329203973999
1645,8155,2,0.7787528676856739
1646,8171,2,0.7708207179930796
1647,8176,2,0.7682690443884473
1648,8182,2,0.7431185031185031
1649,8183,2,0.7502563463030707
1650,8234,2,0.7398423811799251
1651,8240,2,0.7749270833333333
1652,8255,2,0.7513332502216312
1653,8277,2,0.7571144133644134
1654,8279,2,0.7535941765241129
1655,8287,2,0.7797636031614689
1656,8289,2,0.7331161095928806
1657,8291,2,0.7466311524609843
1658,8299,2,0.7785020689081571
1659,8342,2,0.7732244531015883
1660,8349,2,0.7595764156744368
1661,8354,2,0.7225865631985156
1662,8358,2,0.8015057902568417
1663,8383,2,0.7485803324099722
1664,8390,2,0.7799303683737645
1665,8401,2,0.7344638917914779
1666,8403,2,0.7643496692935547
1667,8406,2,0.751880787037037
1668,8409,2,0.7540327150466549
1669,8410,2,0.7545313881520779
1670,8415,2,0.8014470372912377
1671,8416,3,0.7127986568513496
1672,8418,2,0.783437096330178
1673,8420,2,0.7829524755754265
1674,8421,2,0.7411722967332628
1675,8423,2,0.7493308951874325
1676,8424,2,0.7617911285794499
1677,8426,2,0.7881891951978658
1678,8431,2,0.7872118614618325
1679,8432,2,0.7766091614888866
1680,8433,2,0.7758690606035182
1681,8435,2,0.7732514854823077
1682,8436,2,0.7567148936170213
1683,8437,2,0.7651032908959885
1684,8440,2,0.843804843804844
1685,8444,2,0.8038226654298083
1686,8446,2,0.796452890237584
1687,8450,2,0.7439276355573473
1688,8455,2,0.833326022109142
1689,8472,2,0.7898667230801777
1690,8476,2,0.7991021324354657
1691,8477,2,0.7266277939747328
1692,8489,2,0.857484879032258
1693,8905,2,0.7970070175438596
1694,8906,2,0.7770467183504485
1695,8908,2,0.8003922087079147
1696,8916,2,0.7583587257617728
1697,8917,2,0.7902183600713013
1698,8921,2,0.7756718441814596
1699,8923,2,0.7565148584490945
1700,8924,2,0.7870129689122422
1701,8927,2,0.7258777623910911
1702,8928,2,0.7693875256485933
1703,8929,2,0.747068328065026
1704,8930,2,0.7637089113990752
1705,8931,2,0.8009356097009441
1706,8932,2,0.7853603803768219
1707,8933,2,0.776889448466408
1708,8934,2,0.7892982696434278
1709,8935,2,0.7320675105485233
1710,8936,2,0.7364839594414894
1711,8937,2,0.7172325277966871
1712,8938,2,0.7741826014086751
1713,8941,2,0.8138445482792154
1714,8942,2,0.7493054586067289
1715,9949,2,0.7716595960694732
1716,9950,2,0.7855259757043163
1717,9951,2,0.7597158697158697
1718,9960,2,0.782386711917114
1719,9962,2,0.7458611807296017
