,id,auc,acu
0,1101,0.5585427407678046,0.5318595578673602
1,1102,0.5686550441749177,0.5324675324675324
2,1103,0.5580055259442407,0.548051948051948
3,1104,0.5977134136047163,0.564935064935065
4,1108,0.5899156545209177,0.5506493506493506
5,1109,0.6134737870221342,0.5779816513761468
6,1110,0.6418235531453659,0.5963541666666666
7,1201,0.529810298102981,0.5272727272727272
8,1203,0.6059416094839045,0.5727272727272728
9,1210,0.6097258203799656,0.5766233766233766
10,1213,0.5882949161807579,0.5631868131868132
11,1215,0.6321434131351487,0.5935064935064935
12,1216,0.5260509536931972,0.512987012987013
13,1217,0.6109228750743928,0.5727272727272728
14,1218,0.6036333188696643,0.5675324675324676
15,1219,0.6107598804834986,0.5885416666666666
16,1220,0.5942742585456047,0.5753246753246753
17,1225,0.6068234091489905,0.5778961384820239
18,1227,0.5522976018843787,0.5246753246753246
19,1229,0.5643978066409288,0.5428571428571428
20,1231,0.6226452702702703,0.5909090909090909
21,1232,0.6358207025161814,0.5961038961038961
22,1233,0.619380268761685,0.5987012987012987
23,1234,0.5891881793478262,0.5651041666666666
24,1235,0.6625235327259485,0.6133682830930537
25,1236,0.5903795413030242,0.5630689206762028
26,1256,0.5595208540218471,0.5337620578778135
27,1301,0.5434221898125642,0.5285714285714286
28,1303,0.5367843089611976,0.5285714285714286
29,1304,0.5589291378972875,0.538961038961039
30,1305,0.563984720872476,0.5363636363636364
31,1307,0.5659452272972681,0.551948051948052
32,1308,0.5873054491143416,0.5441558441558442
33,1309,0.552648467530011,0.5428571428571428
34,1310,0.6342484291271114,0.5971316818774446
35,1312,0.5507373974525044,0.5181818181818182
36,1313,0.5589912280701754,0.5493506493506494
37,1314,0.5996675603943235,0.5688311688311688
38,1315,0.5636618969384208,0.5509138381201044
39,1316,0.6235320163487739,0.5984354628422425
40,1319,0.5671512985562572,0.5467532467532468
41,1321,0.5703094691994094,0.5636363636363636
42,1323,0.6008780824140169,0.564935064935065
43,1324,0.5657818312566554,0.5384615384615384
44,1325,0.6646391923204237,0.6135770234986945
45,1326,0.5803508771929826,0.548051948051948
46,1337,0.6302586206896551,0.5907692307692308
47,1338,0.579973010528566,0.5555555555555556
48,1339,0.5890821902531502,0.5592654424040067
49,1340,0.6785824737579363,0.5957446808510638
50,1341,0.6172772988505747,0.5377358490566038
51,1402,0.5655506756756756,0.5402597402597402
52,1409,0.5790475033902079,0.5597402597402598
53,1410,0.624996486197785,0.5814569536423841
54,1413,0.5962933949039333,0.5641361256544503
55,1414,0.5861894344514665,0.5675324675324676
56,1416,0.6146054354600392,0.5925925925925926
57,1417,0.6028180832122464,0.556135770234987
58,1418,0.6463299351251158,0.6179604261796042
59,1419,0.5986462637741048,0.5748663101604278
60,1423,0.5791749179393972,0.546875
61,1432,0.6332456291695422,0.5986666666666667
62,1434,0.5638669187863015,0.5506493506493506
63,1435,0.5740709476570255,0.5454545454545454
64,1436,0.6762187224426808,0.6417322834645669
65,1437,0.5647298537269929,0.5415584415584416
66,1438,0.6350168515428161,0.5928571428571429
67,1439,0.5826309879733221,0.5630689206762028
68,1440,0.5790866863645276,0.5597402597402598
69,1441,0.5644654746451153,0.5557011795543906
70,1442,0.6199843413583871,0.5818181818181818
71,1443,0.6100427350427351,0.5978835978835979
72,1444,0.5738240770725389,0.5506493506493506
73,1445,0.6119630863395082,0.5844155844155844
74,1446,0.5816336915811758,0.5571428571428572
75,1447,0.5898760330578513,0.5688311688311688
76,1449,0.6177587402836078,0.5986666666666667
77,1451,0.6094070607414904,0.58994708994709
78,1452,0.5762813636394303,0.5467532467532468
79,1453,0.6539206886703929,0.6114732724902217
80,1454,0.5595543345543346,0.5260416666666666
81,1455,0.5777715854719443,0.5337662337662338
82,1456,0.6060995826902189,0.5821812596006144
83,1457,0.6095571095571096,0.5718015665796344
84,1459,0.5840455840455839,0.5493506493506494
85,1460,0.6105854403529611,0.5896103896103896
86,1463,0.6267825898979253,0.5961038961038961
87,1464,0.6065169436474855,0.5662337662337662
88,1465,0.6155639097744362,0.5859375
89,1466,0.6083540974529347,0.5850785340314136
90,1467,0.5795202702702702,0.5493506493506494
91,1468,0.6087457507991539,0.6012987012987013
92,1470,0.5861918965945812,0.5445378151260504
93,1471,0.6029693846206355,0.57421875
94,1472,0.5957395320537641,0.5721784776902887
95,1473,0.6099874440441097,0.5727272727272728
96,1474,0.5707029772518506,0.5376623376623376
97,1475,0.5704183879757405,0.55096011816839
98,1476,0.6255975280762132,0.6038961038961039
99,1477,0.5735783357739104,0.538961038961039
100,1503,0.6081233062330624,0.5831168831168831
101,1504,0.6063650056993976,0.5844155844155844
102,1506,0.6273735056991938,0.6031331592689295
103,1507,0.5790828895593307,0.5454545454545454
104,1512,0.5840869588832762,0.5708712613784135
105,1513,0.5792239866106054,0.530638852672751
106,1514,0.5526417004048583,0.5272727272727272
107,1515,0.6564836377006986,0.6140808344198174
108,1516,0.5990813136954395,0.5910404624277457
109,1517,0.6032473502054944,0.5883116883116883
110,1519,0.5935177903129576,0.5818181818181818
111,1521,0.5847519381414084,0.548051948051948
112,1522,0.5831590381605226,0.5467532467532468
113,1524,0.5604401535544895,0.5337662337662338
114,1525,0.5836669883443183,0.5714285714285714
115,1526,0.6317468004150812,0.601572739187418
116,1527,0.5965586742311138,0.56640625
117,1528,0.5914943890613935,0.5766233766233766
118,1529,0.565264708468912,0.5423956931359354
119,1530,0.6141448266448265,0.5880052151238592
120,1531,0.5675998797617094,0.5467532467532468
121,1532,0.6203135881434203,0.5636363636363636
122,1533,0.6068563018427711,0.5701298701298702
123,1535,0.5979269254835813,0.5747724317295189
124,1536,0.5924889672836878,0.5636363636363636
125,1537,0.5767899552005181,0.5506493506493506
126,1538,0.6270486555697824,0.6190476190476191
127,1539,0.5776845933585746,0.5578673602080624
128,1540,0.5303746054916908,0.5012987012987012
129,1541,0.6444968126949682,0.5955786736020806
130,1558,0.6031411917098445,0.5635910224438903
131,1560,0.5681345540971209,0.5584415584415584
132,1568,0.6165892099414022,0.6017897091722595
133,1582,0.6098665816118787,0.5794270833333334
134,1583,0.5806410256410256,0.5552631578947368
135,1587,0.6812199036918138,0.6289308176100629
136,1589,0.5965537298240513,0.5635451505016722
137,1590,0.5702565949990994,0.5321888412017167
138,1592,0.647239844711675,0.6096385542168675
139,1598,0.5988703604088219,0.5860805860805861
140,1603,0.619050784856879,0.5760869565217391
141,1604,0.6265730152650874,0.592156862745098
142,1605,0.5696820856047929,0.5545454545454546
143,1608,0.5052050505255882,0.509090909090909
144,1609,0.5884411123632659,0.5532467532467532
145,1611,0.6120554571467502,0.5924479166666666
146,1612,0.6046060458576682,0.5662337662337662
147,1614,0.6021301211378793,0.5697522816166884
148,1615,0.5986711737964798,0.5484293193717278
149,1616,0.6240218878248973,0.6064935064935065
150,1617,0.5937060612147363,0.5564304461942258
151,1618,0.5981266937669376,0.5701298701298702
152,1626,0.5813138031753378,0.5574387947269304
153,1701,0.5871580367684263,0.5597402597402598
154,1702,0.5984075573549258,0.5636363636363636
155,1707,0.598336753429096,0.577922077922078
156,1708,0.6109627385886506,0.5805194805194805
157,1709,0.5737223698247569,0.5442708333333334
158,1710,0.5820917678812417,0.561038961038961
159,1711,0.5887010796221324,0.551948051948052
160,1712,0.5748776575222856,0.5493506493506494
161,1713,0.6207878240398566,0.6039215686274509
162,1714,0.6145215189873419,0.5766233766233766
163,1717,0.623774067747007,0.5935064935064935
164,1718,0.5931124514248705,0.5662337662337662
165,1720,0.6140773424006909,0.587012987012987
166,1721,0.6306988092648977,0.5987012987012987
167,1722,0.6064102564102565,0.5623376623376624
168,1723,0.5895100502512562,0.5571428571428572
169,1724,0.6122395549994559,0.5729166666666666
170,1725,0.6235485024526175,0.5857142857142857
171,1726,0.5992474226804124,0.564875491480996
172,1727,0.6203243243243243,0.5818181818181818
173,1730,0.5953363584720995,0.587012987012987
174,1731,0.5643784786641929,0.525974025974026
175,1732,0.610953594126671,0.590612777053455
176,1733,0.6381047297297298,0.6064935064935065
177,1734,0.5561732402748472,0.535064935064935
178,1735,0.6094080120729867,0.5732984293193717
179,1736,0.57867345285668,0.5597402597402598
180,1737,0.6120170152428216,0.5814863102998696
181,1760,0.644630293375813,0.603448275862069
182,1762,0.5859668180920403,0.5472779369627507
183,1773,0.594190379403794,0.564935064935065
184,1776,0.6221521942110178,0.6109215017064846
185,1783,0.5975583750932935,0.5873684210526315
186,1786,0.5693660517621146,0.5755693581780539
187,1789,0.6027712609970675,0.5694227769110765
188,1795,0.6420454545454545,0.6857142857142857
189,1802,0.6177970732892101,0.5805194805194805
190,1805,0.5992603266890458,0.6064425770308123
191,1806,0.6254339100721376,0.6
192,1808,0.5869186458762433,0.564935064935065
193,1809,0.5958656649012605,0.5658409387222947
194,1810,0.5758566694339265,0.5441558441558442
195,1817,0.5875570969379124,0.5605749486652978
196,1902,0.6159074134820404,0.5900783289817232
197,1903,0.554117510751259,0.5546875
198,1904,0.6015376207696875,0.561038961038961
199,1905,0.6054467748102026,0.5749674054758801
200,1906,0.5805220774274287,0.5682704811443433
201,1907,0.6125532360067764,0.5935064935064935
202,1909,0.5944484936831876,0.561038961038961
203,2002,0.5648625661518522,0.5402597402597402
204,2006,0.6028317157583187,0.5714285714285714
205,2007,0.5865673066433947,0.55078125
206,2008,0.5944408641318053,0.5746367239101717
207,2009,0.5857079945799457,0.561038961038961
208,2010,0.5683565203269636,0.5493506493506494
209,2012,0.6039950214429697,0.5799739921976593
210,2013,0.5665172049991885,0.5506493506493506
211,2014,0.5608194622279129,0.5514993481095176
212,2015,0.6403995110783963,0.6051948051948052
213,2017,0.541331087004164,0.5136897001303781
214,2020,0.5735965274068465,0.5467532467532468
215,2022,0.6115433958054439,0.5850785340314136
216,2023,0.5376227453047598,0.525974025974026
217,2024,0.5739527027027026,0.5467532467532468
218,2025,0.6169668898316321,0.5848787446504993
219,2027,0.5850225873524372,0.5597402597402598
220,2028,0.6226785175431379,0.5971316818774446
221,2029,0.59764920478767,0.564935064935065
222,2030,0.5282960199004976,0.5298701298701298
223,2031,0.5797871621621621,0.5506493506493506
224,2032,0.597239047560383,0.5701298701298702
225,2033,0.6335773164612798,0.5945241199478487
226,2034,0.5801562531872795,0.5701298701298702
227,2038,0.5465651953323186,0.5194805194805194
228,2049,0.563319970845481,0.5363636363636364
229,2059,0.5815468471389205,0.5597402597402598
230,2062,0.5912653061224489,0.5597402597402598
231,2069,0.6195204196328212,0.5806451612903226
232,2101,0.5350241791631907,0.525974025974026
233,2102,0.5834744235698889,0.561038961038961
234,2103,0.5763330158279797,0.5623376623376624
235,2104,0.5720708860759494,0.5363636363636364
236,2105,0.5542092526497946,0.538961038961039
237,2106,0.5408960631624486,0.5181818181818182
238,2107,0.5706766197722271,0.5490196078431373
239,2108,0.5374587659528446,0.5402597402597402
240,2109,0.6276474932419251,0.5932203389830508
241,2114,0.6023087594133968,0.5718390804597702
242,2115,0.5904828127228642,0.5527426160337553
243,2201,0.6020366722846061,0.5766233766233766
244,2204,0.5725988623683422,0.5416666666666666
245,2206,0.6493060475409727,0.6012987012987013
246,2207,0.609606925028337,0.5636363636363636
247,2208,0.6264685250389903,0.578125
248,2227,0.5714902603755507,0.538961038961039
249,2228,0.5844334337138456,0.5604166666666667
250,2231,0.5664713064713065,0.5490753911806543
251,2233,0.6833333333333333,0.6666666666666666
252,2236,0.6244470524510247,0.5978260869565217
253,2239,0.6153469611528822,0.58125
254,2243,0.6675409836065574,0.6649746192893401
255,2301,0.5634886891264442,0.5376623376623376
256,2302,0.6040816466036408,0.5714285714285714
257,2303,0.5835696537568195,0.5701298701298702
258,2305,0.5731756756756756,0.5688311688311688
259,2308,0.5694062078272605,0.574025974025974
260,2312,0.5665872635620728,0.5506493506493506
261,2313,0.5604411654812128,0.5506493506493506
262,2314,0.6026176600563442,0.5529411764705883
263,2316,0.5453205500017059,0.5365535248041775
264,2317,0.5483571259028177,0.5377604166666666
265,2321,0.5815088237362019,0.5768725361366623
266,2323,0.5291162585848577,0.5372549019607843
267,2324,0.6070895849785031,0.5662337662337662
268,2327,0.5883535391409408,0.5731225296442688
269,2328,0.5808482215145463,0.564935064935065
270,2329,0.6222913996215591,0.5885416666666666
271,2330,0.5729403255461821,0.5506493506493506
272,2331,0.6814325946381945,0.6261437908496732
273,2332,0.5888830304996756,0.5545454545454546
274,2337,0.5595533752712089,0.5514993481095176
275,2338,0.5936390834296593,0.5619295958279009
276,2340,0.5681311771219225,0.5542483660130719
277,2342,0.5839065323676506,0.5830065359477125
278,2344,0.5842837837837839,0.5662337662337662
279,2345,0.5767858112142431,0.5363636363636364
280,2347,0.5724025272707636,0.5571428571428572
281,2348,0.5857901898529126,0.5633802816901409
282,2349,0.5848125620655412,0.5835509138381201
283,2351,0.6097186631598164,0.5831168831168831
284,2352,0.6119391891891892,0.5831168831168831
285,2353,0.5957662174655338,0.577922077922078
286,2354,0.5820472504706826,0.5558441558441558
287,2355,0.5856929653365388,0.5688311688311688
288,2356,0.5352488791659914,0.5168831168831168
289,2357,0.579297157622739,0.5511811023622047
290,2358,0.5459862267447837,0.5364583333333334
291,2359,0.5297299885101493,0.5163398692810458
292,2360,0.5978497458360372,0.5701298701298702
293,2362,0.583318133608955,0.5506493506493506
294,2363,0.5964470284237725,0.5723598435462842
295,2364,0.5708944695259593,0.5858453473132372
296,2365,0.5969847473267113,0.574025974025974
297,2367,0.5781283982166159,0.5571428571428572
298,2368,0.5850628707959584,0.5636363636363636
299,2369,0.5921919732080161,0.5753246753246753
300,2371,0.5628745777487196,0.5423728813559322
301,2373,0.6226087548505684,0.5919165580182529
302,2374,0.5922128355361767,0.5611979166666666
303,2375,0.6097383619303324,0.5812417437252312
304,2376,0.5958358084026354,0.5701298701298702
305,2377,0.6020092787967323,0.5805194805194805
306,2379,0.594652399201166,0.5623376623376624
307,2380,0.6013568010936432,0.5846354166666666
308,2382,0.5952337546588884,0.5727272727272728
309,2383,0.6095097156093168,0.574025974025974
310,2385,0.5537595203370604,0.5376623376623376
311,2387,0.5753170590185677,0.5558475689881734
312,2388,0.6482001355257152,0.6010430247718384
313,2390,0.6112180526287352,0.5792207792207792
314,2392,0.5818789817514306,0.5584415584415584
315,2393,0.5755756667746463,0.5428571428571428
316,2395,0.5670225751590958,0.5467532467532468
317,2397,0.5794991244143042,0.551948051948052
318,2399,0.6097088824361552,0.5831168831168831
319,2401,0.5789230374689558,0.564935064935065
320,2402,0.5761755274261604,0.5597402597402598
321,2404,0.582962272617445,0.5625
322,2405,0.6283918676662321,0.5974025974025974
323,2406,0.5853144380372104,0.57421875
324,2408,0.5648148148148148,0.5423728813559322
325,2409,0.5892788471269254,0.5571428571428572
326,2412,0.6145700725078873,0.5826771653543307
327,2413,0.5929490423084448,0.5558441558441558
328,2414,0.5720804157846171,0.5623376623376624
329,2415,0.6125358871439686,0.59375
330,2417,0.5957787924911212,0.5753246753246753
331,2419,0.543133635549282,0.5377604166666666
332,2420,0.5657500135699941,0.5428571428571428
333,2421,0.5744441192684903,0.5571428571428572
334,2423,0.6018595361955077,0.5688311688311688
335,2424,0.6204129093497863,0.5606758832565284
336,2425,0.5982698035770662,0.5633986928104575
337,2426,0.5771224489795918,0.5619295958279009
338,2427,0.5949100340411736,0.5584415584415584
339,2428,0.5612885815483218,0.5376623376623376
340,2429,0.6089727156198499,0.579957356076759
341,2430,0.6382182275604612,0.6012987012987013
342,2431,0.582786363882423,0.5636363636363636
343,2433,0.6124036530423926,0.5766233766233766
344,2434,0.5917338431383375,0.5557011795543906
345,2436,0.5470272971197021,0.5215686274509804
346,2438,0.5934429794957177,0.5953991880920162
347,2439,0.5533420289264339,0.5311688311688312
348,2440,0.5891473413306707,0.5757575757575758
349,2441,0.6310134169550758,0.5922077922077922
350,2442,0.590080526838899,0.5454545454545454
351,2443,0.6183311993171149,0.590612777053455
352,2444,0.5870558669490775,0.5651041666666666
353,2448,0.5695735921487238,0.551948051948052
354,2449,0.5501373626373627,0.5467532467532468
355,2450,0.5814058864902885,0.551948051948052
356,2451,0.5903546549303381,0.5558441558441558
357,2453,0.586981897185731,0.564935064935065
358,2454,0.5525339216916652,0.551948051948052
359,2455,0.5759122701092892,0.5611979166666666
360,2456,0.5831323723955462,0.5538057742782152
361,2457,0.5891744946755895,0.5652741514360313
362,2458,0.5639657546792214,0.5325520833333334
363,2459,0.5635869047132682,0.5528031290743155
364,2460,0.5711870748299319,0.5454545454545454
365,2461,0.5903405283570572,0.5753246753246753
366,2462,0.5966751918158569,0.5714285714285714
367,2464,0.5920762354528586,0.5584415584415584
368,2465,0.5873005921281782,0.5686274509803921
369,2466,0.6610702936830813,0.6285714285714286
370,2467,0.5913177506775068,0.5662337662337662
371,2468,0.573040984989037,0.551948051948052
372,2471,0.5738433803273375,0.5623376623376624
373,2472,0.5976256527415145,0.5671447196870926
374,2474,0.6002401488246235,0.564935064935065
375,2476,0.5720475491395481,0.5481770833333334
376,2477,0.6081150593609185,0.5759162303664922
377,2478,0.5707170430089162,0.5378590078328982
378,2480,0.6086720032840722,0.578125
379,2481,0.6036198050978582,0.5611979166666666
380,2482,0.5783323043150169,0.5591677503250976
381,2483,0.5674165266163161,0.535064935064935
382,2484,0.6033267217184803,0.5701298701298702
383,2485,0.578632275581198,0.5428571428571428
384,2486,0.576559302096295,0.538961038961039
385,2488,0.5970890002386067,0.5626631853785901
386,2489,0.5637307554600788,0.5545454545454546
387,2491,0.6055064130915524,0.585464333781965
388,2492,0.6004648760330579,0.581913499344692
389,2493,0.5700032446463335,0.5428571428571428
390,2495,0.5746614289288106,0.551948051948052
391,2496,0.6281814686658977,0.5824345146379045
392,2497,0.5952907197483324,0.564935064935065
393,2498,0.5884138714410316,0.5714285714285714
394,2499,0.6191244548100026,0.5793650793650794
395,2501,0.5573184015249507,0.530638852672751
396,2504,0.572342093878434,0.5376623376623376
397,2505,0.5967331081081081,0.551948051948052
398,2506,0.6010518847128845,0.5835509138381201
399,2509,0.5950633983713179,0.5727272727272728
400,2511,0.5808219178082191,0.5441558441558442
401,2514,0.5865144281520932,0.578125
402,2515,0.5509462410666595,0.5285714285714286
403,2516,0.5812875548097223,0.5558441558441558
404,2520,0.5319118073687265,0.535064935064935
405,2524,0.5509040622299048,0.548051948051948
406,2527,0.5840107944004048,0.5532467532467532
407,2528,0.5922060944825099,0.5739726027397261
408,2530,0.6179619145651055,0.5805194805194805
409,2534,0.5970729887396553,0.5716145833333334
410,2535,0.5733796343167231,0.5701298701298702
411,2536,0.6511577697414583,0.612987012987013
412,2537,0.63807884877738,0.6217277486910995
413,2538,0.5652197419729807,0.5493506493506494
414,2539,0.6180717410323708,0.58994708994709
415,2540,0.6143654114365412,0.5647773279352226
416,2542,0.5534839745333842,0.5423728813559322
417,2543,0.6221025815217391,0.59765625
418,2545,0.5895894269309933,0.5701298701298702
419,2546,0.6357577230175282,0.5987012987012987
420,2547,0.6012400186611314,0.5675324675324676
421,2548,0.5462693749195183,0.5246753246753246
422,2597,0.6145133754726564,0.5697211155378487
423,2601,0.6309247967479675,0.5909090909090909
424,2603,0.5477774172615185,0.5246753246753246
425,2605,0.5986604230100043,0.577922077922078
426,2606,0.6066624262437071,0.5766233766233766
427,2607,0.572358108108108,0.5467532467532468
428,2608,0.5490160349854227,0.522077922077922
429,2609,0.5850965145624446,0.5775749674054759
430,2610,0.5686340446056752,0.5454545454545454
431,2611,0.603432953042328,0.5729166666666666
432,2612,0.5824102105408009,0.57421875
433,2613,0.6001854779650807,0.551948051948052
434,2614,0.5871773636991029,0.5869281045751634
435,2615,0.6152500945281693,0.5792207792207792
436,2616,0.6186957663184657,0.5857142857142857
437,2617,0.6075285551886538,0.5688311688311688
438,2618,0.5766996579432065,0.5506493506493506
439,2630,0.7269646719538573,0.6726190476190477
440,2633,0.5821757274338306,0.5375939849624061
441,2634,0.6071753153193095,0.5633802816901409
442,2636,0.5841106965174129,0.5590551181102362
443,2637,0.5657889396657386,0.5356125356125356
444,2642,0.581578853302831,0.5576519916142557
445,2701,0.5456175002367456,0.5344603381014305
446,2702,0.5954950039218361,0.5703125
447,2704,0.5856298216129749,0.551948051948052
448,2705,0.6121370579331223,0.5768229166666666
449,2706,0.5854156955731648,0.5623376623376624
450,2707,0.620411899624989,0.5922077922077922
451,2712,0.5811883599172044,0.5714285714285714
452,2722,0.6367391863689642,0.5897920604914934
453,2723,0.6026371101769479,0.5667613636363636
454,2727,0.6315347355559434,0.5927750410509032
455,2731,0.5524517552525852,0.539553752535497
456,2739,0.6297706379422416,0.5919732441471572
457,2748,0.6252844652054138,0.5714285714285714
458,2801,0.5577062535157812,0.5571428571428572
459,2809,0.592605842963603,0.5818181818181818
460,2812,0.5768487028485271,0.5506493506493506
461,2816,0.5589410385076907,0.546875
462,2820,0.6616180210400006,0.6161879895561357
463,2823,0.5409253149268937,0.5246753246753246
464,2832,0.5728716654066313,0.561038961038961
465,2834,0.5809887676854952,0.5571428571428572
466,2836,0.5902600748494874,0.5545454545454546
467,2838,0.5727403156384505,0.5514993481095176
468,2841,0.5702213266026163,0.5493506493506494
469,2845,0.5864686916680808,0.551948051948052
470,2849,0.5427167041137853,0.5311688311688312
471,2850,0.5592737785722024,0.5402597402597402
472,2851,0.5874215070643642,0.5623376623376624
473,2852,0.604841811226039,0.5701298701298702
474,2855,0.5505061419088202,0.5376623376623376
475,2867,0.583966062309168,0.5500910746812386
476,2880,0.5654155405405403,0.5623376623376624
477,2881,0.587781996872906,0.5701298701298702
478,2882,0.5530727764621749,0.5272727272727272
479,2883,0.5529574473840827,0.525974025974026
480,2884,0.5966850267958643,0.564935064935065
481,2885,0.5908784216882916,0.561038961038961
482,2886,0.5704239175313556,0.5506493506493506
483,2887,0.5604806854091751,0.5580182529335072
484,2888,0.5672427129132063,0.5584415584415584
485,2889,0.583197841119919,0.5688311688311688
486,2890,0.571908207175621,0.548051948051948
487,2891,0.5258500783233403,0.535064935064935
488,2892,0.5829247698425668,0.5597402597402598
489,2897,0.6320176799007444,0.5877192982456141
490,2901,0.5949487704918033,0.5626631853785901
491,2903,0.5421263216133972,0.525974025974026
492,2904,0.59125653567212,0.5675324675324676
493,2905,0.5599699083016489,0.5376623376623376
494,2906,0.6494647696476965,0.6103896103896104
495,2908,0.5759391191709845,0.561038961038961
496,2910,0.6206352090254706,0.6029411764705882
497,2911,0.5667669418562707,0.5584415584415584
498,2912,0.5531578947368421,0.5376623376623376
499,2913,0.5914069195419362,0.5688311688311688
500,2915,0.5190391229724504,0.49609375
501,2923,0.5769318181818183,0.5447897623400365
502,2929,0.6016982551682133,0.5898520084566596
503,2936,0.7261034619525187,0.6814814814814815
504,2939,0.6295999999999999,0.6114285714285714
505,3002,0.6266793125016997,0.5968790637191157
506,3003,0.5491664473994914,0.5376623376623376
507,3004,0.623503120256367,0.5827814569536424
508,3005,0.5719350442573403,0.5532467532467532
509,3006,0.5598706812184043,0.5467532467532468
510,3008,0.5935828147177641,0.5636363636363636
511,3010,0.5391129250962738,0.5454545454545454
512,3011,0.5489505282893712,0.5246753246753246
513,3013,0.5483119031506127,0.5337662337662338
514,3014,0.6307175528873642,0.6010430247718384
515,3015,0.5714854653141807,0.5358539765319427
516,3016,0.5778006756756756,0.5623376623376624
517,3017,0.5988193919429744,0.5818181818181818
518,3018,0.6102666463718381,0.5905511811023622
519,3019,0.5747827495007287,0.5558441558441558
520,3021,0.5682596903216947,0.5602094240837696
521,3022,0.6087560024009604,0.587467362924282
522,3023,0.5997869510937416,0.5688311688311688
523,3024,0.5873800305376813,0.5714285714285714
524,3025,0.5570089294753681,0.5415584415584416
525,3026,0.5827627372147591,0.5673202614379085
526,3027,0.6032751637919961,0.587012987012987
527,3028,0.6221122223647868,0.5948051948051948
528,3029,0.5635419126328218,0.5415584415584416
529,3030,0.5652355794857262,0.5454545454545454
530,3031,0.584358219883929,0.5727272727272728
531,3032,0.5913568252811681,0.5662337662337662
532,3033,0.597732643415906,0.5714285714285714
533,3034,0.578441695182943,0.5597402597402598
534,3035,0.6042156796083498,0.5775749674054759
535,3036,0.5786025457763255,0.5578673602080624
536,3037,0.5957338045715523,0.561038961038961
537,3038,0.5930312601230969,0.5701298701298702
538,3040,0.6214661654135338,0.592156862745098
539,3041,0.5978473448322694,0.5716145833333334
540,3042,0.5643927889255608,0.5415584415584416
541,3043,0.6086994131650335,0.5896103896103896
542,3044,0.5444308943089432,0.5285714285714286
543,3045,0.6284851617115034,0.6101694915254238
544,3046,0.6151962168266516,0.5853018372703412
545,3047,0.5855563201640761,0.5623376623376624
546,3048,0.5777730470571539,0.5467532467532468
547,3049,0.5844008498875756,0.5638020833333334
548,3050,0.5646174724342663,0.5533854166666666
549,3051,0.5866332721788187,0.5639686684073107
550,3052,0.5927371030124748,0.5766233766233766
551,3054,0.6336173163263905,0.5932203389830508
552,3055,0.5872730387118876,0.559322033898305
553,3056,0.5726506752123406,0.5533854166666666
554,3057,0.5353866452264622,0.5246753246753246
555,3058,0.5803168497172684,0.5584415584415584
556,3059,0.5918449380024526,0.5768229166666666
557,3060,0.6251391188685903,0.5677083333333334
558,3062,0.6206542932512936,0.577922077922078
559,3090,0.6099469549724652,0.574025974025974
560,3094,0.5878538812785388,0.5727272727272728
561,3130,0.5694387844210281,0.5606469002695418
562,3149,0.5563434680509208,0.5502392344497608
563,3164,0.609549062049062,0.5960264900662252
564,3167,0.6126060300663476,0.5676229508196722
565,3189,0.51714210408937,0.4844155844155844
566,3209,0.5755533063427801,0.561038961038961
567,3229,0.6087475312705727,0.5831168831168831
568,3231,0.5824030939615011,0.5584415584415584
569,3257,0.5691097666378565,0.55359765051395
570,3266,0.6394960305496935,0.61
571,3296,0.6055338435651088,0.5831168831168831
572,3305,0.638055132758329,0.6012987012987013
573,3308,0.6289705882352941,0.6118421052631579
574,3311,0.5849545516212182,0.5690104166666666
575,3312,0.5553537071394214,0.5335276967930029
576,3321,0.7117091049382717,0.672782874617737
