,stockiid,Booling,Unnamed: 2,追隨外資,Unnamed: 4,追隨投信,Unnamed: 6,KD 交叉,Unnamed: 8,MACD 交叉,Unnamed: 10,均線交叉,Unnamed: 12,type
705,4976,68.19%,23,-397.74%,107,0.00%,1,138.51%,48,12.52%,14,70.73%,44,光電業
706,4977,184.61%,21,406.96%,107,78.28%,42,147.51%,47,82.46%,16,58.51%,44,通信網路業
707,4989,82.51%,19,-95.24%,47,0.00%,0,26.94%,31,-11.22%,6,28.40%,25,電子零組件業
708,4994,89.83%,27,-421.10%,155,0.00%,0,115.58%,51,-14.93%,15,2.73%,48,資訊服務業
709,4999,6.49%,28,-247.58%,180,0.00%,0,39.19%,45,-10.00%,14,-8.77%,45,電子零組件業
710,5007,54.71%,29,-124.14%,121,-7.56%,8,58.43%,49,0.03%,18,-0.78%,45,鋼鐵工業
711,5203,106.38%,20,103.89%,138,12.88%,3,140.82%,42,85.66%,16,41.03%,41,資訊服務業
712,5215,-73.20%,25,258.35%,75,299.82%,19,128.63%,45,9.28%,15,123.29%,46,電腦及週邊設備業
713,5225,-78.61%,22,-54.05%,39,0.00%,0,93.99%,48,-31.90%,15,8.01%,44,其他電子業
714,5234,120.88%,23,659.89%,159,39.54%,27,100.92%,48,-12.22%,13,122.33%,42,光電業
715,5243,7.42%,22,-20.64%,194,-54.85%,11,61.91%,45,-24.43%,14,47.93%,43,光電業
716,5258,83.11%,34,-109.80%,67,-13.26%,1,185.05%,43,-1.10%,19,29.20%,43,電腦及週邊設備業
717,5264,185.47%,26,64.84%,120,285.00%,36,56.71%,48,53.09%,14,60.20%,49,電腦及週邊設備業
718,5269,215.58%,20,926.68%,168,538.26%,138,172.70%,56,78.72%,17,123.69%,43,半導體業
719,5283,10.86%,7,-47.80%,49,0.00%,3,14.94%,13,-7.39%,2,3.94%,11,電器電纜
720,5284,-43.09%,28,4.30%,32,2.35%,10,27.45%,46,-36.99%,13,-3.17%,37,其他
721,5285,91.07%,19,1128.37%,198,148.88%,4,47.23%,51,13.39%,16,48.29%,48,半導體業
722,5288,-0.82%,17,-308.38%,151,243.41%,34,109.80%,49,18.91%,19,11.34%,45,電機機械
723,5305,78.21%,22,499.39%,186,8.26%,20,121.34%,42,37.06%,13,76.92%,47,半導體業
724,5388,-80.45%,24,-398.44%,144,127.18%,67,37.98%,46,10.43%,15,45.46%,55,通信網路業
725,5434,85.99%,22,687.26%,199,26.06%,57,52.14%,43,-19.55%,16,-7.14%,45,電子通路業
726,5469,133.24%,20,689.45%,91,-86.88%,22,164.89%,51,-6.35%,18,93.05%,48,電子零組件業
727,5471,66.21%,28,222.09%,202,4.31%,4,112.46%,50,24.40%,16,49.62%,43,半導體業
728,5484,234.49%,35,131.86%,13,0.00%,0,178.75%,46,45.30%,17,39.21%,45,光電業
729,5515,111.67%,26,257.15%,113,0.00%,0,95.99%,50,42.27%,14,-1.17%,31,建材營造
730,5519,60.21%,23,-78.13%,112,0.00%,0,92.76%,51,9.63%,14,27.52%,40,建材營造
731,5521,71.67%,25,370.99%,204,0.00%,0,107.31%,47,-60.08%,13,67.13%,40,建材營造
732,5522,115.25%,27,-300.49%,134,101.42%,7,93.45%,49,10.77%,15,23.75%,47,建材營造
733,5525,20.49%,19,225.33%,133,0.00%,0,90.69%,48,8.38%,16,-6.42%,36,建材營造
734,5531,235.13%,30,-533.71%,232,0.00%,0,73.79%,52,13.81%,17,-2.29%,39,建材營造
735,5533,28.73%,29,54.75%,146,0.00%,0,9.28%,59,4.11%,18,24.82%,46,建材營造
736,5534,78.76%,25,-287.81%,144,21.57%,41,61.87%,45,11.52%,14,12.13%,46,建材營造
737,5538,-8.36%,34,-9.63%,26,-16.55%,3,1.33%,48,-7.26%,15,45.63%,55,鋼鐵工業
738,5607,72.30%,21,130.56%,138,0.00%,0,117.95%,48,2.68%,16,47.66%,44,航運業
739,5608,-79.83%,25,-199.95%,148,0.00%,0,77.78%,46,12.94%,17,-17.39%,46,航運業
740,5706,20.43%,21,-28.25%,41,0.00%,0,68.92%,44,-1.39%,11,18.78%,42,觀光事業
741,5871,70.08%,19,1337.00%,251,255.35%,133,94.58%,51,17.16%,16,28.06%,43,其他
742,5876,-12.92%,7,132.00%,229,32.99%,59,36.42%,21,6.59%,7,29.37%,19,金融保險業
743,5880,67.89%,14,208.56%,208,-222.72%,109,53.24%,43,38.21%,14,18.75%,37,金融保險業
744,5906,-2.44%,24,-61.02%,20,0.00%,0,231.10%,48,79.17%,17,231.37%,45,貿易百貨
745,5907,66.41%,32,554.61%,137,-102.35%,18,87.24%,49,-35.49%,15,68.10%,50,貿易百貨
746,6005,47.75%,19,-107.08%,237,-69.40%,46,43.18%,47,-7.82%,15,6.18%,38,金融保險業
747,6024,-25.11%,18,-110.44%,91,-199.80%,13,50.80%,36,-1.57%,11,-4.37%,35,金融保險業
748,6108,9.05%,28,136.82%,158,0.00%,1,32.59%,51,-0.84%,17,49.15%,53,電子零組件業
749,6112,21.79%,16,676.11%,171,0.00%,1,37.64%,51,8.21%,17,42.56%,48,資訊服務業
750,6115,33.23%,12,-51.72%,135,0.00%,0,31.39%,50,2.73%,17,12.69%,45,電子零組件業
751,6116,75.59%,27,286.86%,133,-53.21%,4,63.13%,42,38.28%,17,1.88%,40,光電業
752,6117,48.35%,25,-114.38%,15,0.00%,0,95.13%,58,15.22%,11,45.10%,47,電腦及週邊設備業
753,6120,328.78%,28,846.00%,188,-488.15%,12,229.74%,42,-16.58%,14,-19.31%,42,光電業
754,6128,-68.08%,29,-124.52%,116,0.00%,1,36.46%,45,-33.72%,16,6.35%,44,電腦及週邊設備業
755,6131,-305.06%,20,108.25%,72,0.00%,0,83.11%,36,3.81%,13,-55.60%,31,光電業
756,6133,66.52%,28,-85.87%,18,0.00%,0,48.54%,55,-14.34%,19,18.39%,48,電子零組件業
757,6136,-33.45%,26,332.73%,120,0.00%,0,20.20%,48,-20.18%,15,13.04%,41,通信網路業
758,6139,76.55%,24,-378.28%,212,0.00%,0,64.27%,49,-8.84%,15,49.74%,48,其他電子業
759,6141,94.45%,26,217.42%,127,131.54%,13,113.99%,49,3.37%,15,30.09%,45,電子零組件業
760,6142,99.19%,24,144.46%,153,0.00%,0,152.36%,40,4.70%,13,19.60%,42,通信網路業
761,6152,108.79%,26,-141.27%,82,0.00%,0,53.95%,44,-4.26%,16,11.63%,45,通信網路業
762,6153,84.34%,23,-426.20%,110,330.26%,67,172.48%,46,83.82%,16,41.30%,37,電子零組件業
763,6155,17.02%,17,155.30%,117,0.00%,0,66.30%,47,96.64%,19,95.84%,45,電子零組件業
764,6164,-49.16%,32,-55.55%,52,0.00%,0,-11.75%,51,-64.86%,13,-18.82%,44,光電業
765,6165,297.93%,34,-245.34%,83,0.00%,0,188.07%,48,15.95%,15,-43.86%,42,電子零組件業
766,6166,27.00%,31,-139.62%,175,75.83%,10,93.06%,48,-32.99%,17,56.96%,50,電腦及週邊設備業
767,6168,13.79%,20,35.24%,149,-7.67%,2,88.85%,48,55.13%,14,112.20%,48,光電業
768,6172,217.41%,17,-25.88%,37,0.00%,0,138.50%,52,60.27%,18,211.05%,55,電腦及週邊設備業
769,6176,115.56%,21,411.09%,156,389.13%,77,115.00%,53,8.85%,15,46.69%,49,光電業
770,6177,127.21%,25,393.75%,176,0.00%,0,101.75%,49,74.21%,16,3.39%,41,建材營造
771,6183,48.40%,14,-64.92%,85,0.00%,0,60.33%,55,60.03%,18,61.84%,49,資訊服務業
772,6184,18.23%,24,544.59%,140,0.00%,0,47.65%,47,37.95%,16,23.86%,49,其他
773,6189,18.41%,21,-18.52%,143,0.00%,0,36.25%,44,-3.12%,13,26.80%,40,電子通路業
774,6191,101.05%,25,-4.19%,139,6.64%,1,72.55%,49,14.56%,19,42.57%,41,電子零組件業
775,6192,117.64%,28,42.95%,335,-4.66%,2,62.82%,47,54.25%,12,6.73%,40,其他電子業
776,6196,67.40%,22,499.26%,172,-0.87%,18,201.53%,47,42.92%,15,4.04%,39,其他電子業
777,6197,155.32%,28,203.38%,157,-32.32%,2,145.90%,44,30.03%,15,5.12%,44,電子零組件業
778,6201,35.38%,27,-101.95%,46,0.00%,0,48.17%,54,14.07%,14,-10.22%,42,其他電子業
779,6202,89.98%,26,128.04%,227,9.36%,5,87.99%,53,16.70%,16,53.83%,47,半導體業
780,6205,-143.62%,36,-336.47%,66,0.00%,0,22.10%,52,-34.08%,13,-1.72%,41,電子零組件業
781,6206,-138.09%,28,363.43%,188,-26.94%,6,-0.51%,50,-3.73%,13,-13.28%,45,電腦及週邊設備業
782,6209,247.30%,23,605.27%,121,0.00%,0,180.17%,48,50.26%,13,42.64%,44,光電業
783,6213,246.24%,18,352.45%,125,-21.18%,142,219.69%,46,14.82%,17,92.98%,48,電子零組件業
784,6214,44.39%,15,170.80%,164,108.45%,4,42.78%,46,28.71%,17,34.33%,45,資訊服務業
785,6215,32.69%,24,-71.21%,112,0.00%,0,92.13%,42,31.96%,15,129.14%,49,其他電子業
786,6216,29.10%,26,-80.20%,104,0.00%,0,23.24%,50,-14.96%,18,14.66%,42,通信網路業
787,6224,63.37%,12,230.53%,183,-12.02%,2,72.81%,48,26.39%,19,47.71%,45,電子零組件業
788,6225,117.54%,27,0.00%,0,0.00%,0,139.03%,58,43.94%,14,146.50%,48,光電業
789,6226,61.13%,29,150.10%,131,0.00%,2,51.39%,51,32.62%,20,71.00%,44,光電業
790,6230,353.73%,27,-154.56%,124,-206.65%,69,170.27%,40,114.83%,20,15.69%,42,電腦及週邊設備業
791,6235,149.41%,22,-239.84%,149,0.00%,0,87.23%,44,25.74%,18,6.14%,40,電腦及週邊設備業
792,6239,83.36%,14,370.58%,155,-145.78%,100,106.75%,45,30.84%,18,9.82%,42,半導體業
793,6243,70.56%,34,-469.44%,96,0.00%,0,51.74%,52,-21.28%,13,91.26%,46,半導體業
794,6251,111.55%,25,44.05%,162,12.80%,4,129.28%,41,26.99%,16,97.63%,50,電子零組件業
795,6257,53.19%,17,-129.77%,159,-8.01%,23,82.53%,51,53.32%,15,52.12%,45,半導體業
796,6269,83.37%,20,-532.05%,131,-201.68%,158,68.17%,51,52.88%,17,108.70%,50,電子零組件業
797,6271,104.20%,19,-163.81%,130,130.73%,149,105.71%,45,57.27%,18,123.94%,46,半導體業
798,6277,12.30%,23,-131.84%,226,9.43%,1,24.09%,51,2.08%,16,10.28%,45,電腦及週邊設備業
799,6278,219.94%,23,218.55%,181,-89.32%,106,186.23%,53,110.31%,16,125.22%,47,光電業
800,6281,12.62%,15,-2.73%,113,0.00%,1,21.17%,54,2.05%,17,27.39%,38,電子通路業
801,6282,49.52%,22,-559.29%,183,0.00%,0,36.92%,50,12.15%,16,21.42%,44,電子零組件業
802,6283,246.51%,24,501.22%,138,-31.13%,14,222.31%,46,-82.77%,17,22.82%,47,其他電子業
803,6285,104.53%,27,68.75%,139,-75.90%,95,25.01%,51,-16.59%,14,-8.81%,48,通信網路業
804,6288,-4.95%,13,71.02%,71,-118.87%,5,122.66%,28,-18.63%,8,-33.54%,21,汽車工業
805,6289,-207.80%,28,0.00%,0,0.00%,0,289.83%,47,-119.42%,16,133.64%,50,光電業
806,6405,34.20%,22,-154.05%,30,0.00%,0,102.34%,50,-12.22%,20,33.35%,46,光電業
807,6409,125.08%,19,951.64%,374,123.66%,6,89.21%,49,63.14%,16,61.23%,43,其他電子業
808,6412,198.75%,29,-576.95%,188,97.37%,27,115.14%,42,35.95%,14,38.24%,46,電子零組件業
809,6414,11.09%,27,-320.63%,107,102.18%,56,144.14%,45,-4.82%,17,-50.08%,39,電腦及週邊設備業
810,6415,205.55%,19,-1495.80%,275,618.28%,95,176.59%,59,41.83%,15,143.62%,46,半導體業
811,6416,-42.07%,12,-173.24%,74,-95.83%,31,78.63%,28,23.42%,9,28.60%,26,通信網路業
812,6431,156.69%,23,654.87%,65,0.00%,0,137.90%,44,55.02%,17,83.38%,37,光電業
813,6442,90.31%,25,-408.30%,126,0.00%,0,35.58%,44,-0.66%,16,-3.79%,50,通信網路業
814,6443,189.83%,30,487.09%,153,0.00%,0,144.56%,48,48.00%,20,-1.97%,43,光電業
815,6449,52.45%,17,1089.46%,128,-8.43%,14,71.94%,47,-33.23%,16,29.48%,48,電子零組件業
816,6451,46.12%,22,470.24%,88,186.53%,25,246.51%,47,7.57%,14,52.21%,44,半導體業
817,6452,177.21%,22,-1018.25%,107,-583.40%,22,133.89%,42,66.13%,22,-2.64%,48,生技醫療業
818,6456,76.46%,23,-65.45%,125,1090.23%,107,149.67%,53,-4.66%,13,-0.68%,44,光電業
819,6464,23.29%,20,-15.84%,20,0.00%,0,22.38%,44,-4.29%,18,16.82%,34,其他
820,6477,-50.04%,31,56.78%,95,0.00%,0,99.50%,50,6.69%,12,28.08%,51,光電業
821,6491,-9.43%,5,-92.53%,27,-86.72%,8,19.47%,10,-19.72%,1,-9.16%,8,生技醫療業
822,6504,67.51%,28,241.83%,218,131.96%,26,89.77%,45,44.83%,16,60.41%,38,其他
823,6505,73.19%,25,110.93%,103,-45.97%,125,61.88%,53,-19.33%,16,43.95%,54,油電燃氣業
824,6525,98.26%,28,51.85%,151,330.28%,44,80.16%,45,77.36%,14,36.14%,46,半導體業
825,6531,-36.71%,28,902.45%,146,-257.44%,26,333.67%,44,162.55%,14,-10.25%,41,半導體業
826,6533,256.87%,20,255.92%,69,0.00%,0,97.07%,45,4.52%,15,97.06%,42,半導體業
827,6541,-251.06%,24,489.98%,105,-9.13%,1,32.42%,40,-30.64%,12,30.05%,38,生技醫療業
828,6552,-73.41%,19,-5.55%,88,358.69%,26,153.79%,49,19.61%,13,107.50%,49,半導體業
829,6558,84.79%,9,-316.41%,33,370.56%,20,81.45%,24,-23.03%,6,23.14%,22,其他電子業
830,6573,-43.25%,19,-255.23%,51,0.00%,0,93.04%,37,-3.31%,14,16.40%,39,半導體業
831,6579,-31.94%,18,-177.46%,93,0.00%,1,21.52%,42,-24.55%,14,25.57%,38,電腦及週邊設備業
832,6581,-305.77%,23,-125.02%,71,-27.50%,1,22.28%,34,-38.37%,6,-3.24%,29,其他
833,6582,57.73%,20,349.63%,61,0.00%,0,66.32%,41,20.70%,15,-6.48%,35,橡膠工業
834,6591,-103.84%,15,-292.54%,64,0.00%,0,68.55%,32,-43.85%,9,-17.95%,29,電腦及週邊設備業
835,6592,40.41%,4,7.04%,18,0.00%,11,18.17%,8,0.00%,0,-10.11%,8,其他
836,6605,-121.59%,27,632.40%,214,-31.56%,7,8.84%,45,-49.71%,16,31.91%,47,汽車工業
837,6625,-27.47%,22,-22.77%,12,0.00%,0,4.27%,29,-9.55%,7,19.25%,31,其他
838,6641,55.28%,13,-14.45%,25,0.00%,0,53.41%,21,-10.52%,6,29.74%,21,其他
839,6655,-68.59%,14,-98.34%,11,0.00%,0,7.07%,20,-4.64%,5,-33.09%,15,其他
840,6666,-31.76%,15,-141.96%,59,38.56%,4,53.50%,22,-29.90%,6,-20.03%,18,生技醫療業
841,6668,-5.14%,7,159.26%,33,-16.14%,1,70.23%,18,-6.40%,6,-61.95%,16,光電業
842,6669,52.81%,3,1349.12%,94,181.43%,86,49.26%,19,11.25%,4,64.42%,16,電腦及週邊設備業
843,6670,42.23%,6,-129.24%,150,608.95%,42,10.35%,19,-0.14%,6,15.08%,18,其他
844,6671,-67.97%,17,-30.80%,8,0.00%,0,24.05%,24,-6.00%,4,-12.09%,18,其他
845,6672,86.74%,6,-37.50%,40,0.00%,0,44.70%,17,12.44%,4,11.91%,16,電子零組件業
846,6674,13.71%,17,-47.66%,10,0.00%,0,49.18%,20,-31.55%,6,-21.99%,22,通信網路業
847,6698,10.68%,4,64.48%,12,-194.71%,12,9.98%,4,-13.43%,2,-27.51%,5,其他電子業
848,6706,35.21%,2,-35.59%,10,-88.21%,24,57.94%,5,-15.56%,1,-5.07%,3,光電業
849,6715,104.52%,3,245.09%,20,0.00%,2,35.88%,8,26.70%,1,36.47%,6,電子零組件業
850,8011,63.27%,21,-287.62%,176,0.00%,0,71.77%,45,36.36%,18,46.10%,50,通信網路業
851,8016,-5.32%,23,513.77%,130,64.99%,85,168.49%,47,-20.99%,11,28.01%,49,半導體業
852,8021,77.49%,26,189.36%,160,0.00%,1,69.66%,46,-18.13%,14,2.66%,39,其他電子業
853,8028,81.57%,14,514.83%,66,233.93%,13,92.48%,24,70.04%,9,11.70%,25,半導體業
854,8033,-85.45%,23,58.16%,107,0.00%,0,55.57%,53,57.71%,12,99.96%,50,其他
855,8039,171.90%,18,-190.90%,186,-63.43%,44,131.08%,47,33.54%,16,36.00%,44,電子零組件業
856,8046,296.41%,24,100.60%,88,-324.57%,112,170.48%,50,145.48%,16,24.54%,44,電子零組件業
857,8070,102.25%,24,97.85%,157,2.13%,2,77.27%,50,45.28%,16,45.38%,39,電子通路業
858,8072,-1.52%,27,-23.04%,26,0.00%,0,54.06%,48,-18.99%,14,15.00%,47,電子通路業
859,8081,175.29%,15,-672.38%,225,214.62%,19,117.99%,52,56.71%,15,61.28%,43,半導體業
860,8101,335.36%,37,68.43%,35,0.00%,0,65.55%,46,60.29%,19,190.38%,44,通信網路業
861,8103,3.13%,18,331.41%,122,-47.57%,6,68.93%,48,-25.21%,17,8.74%,40,電子零組件業
862,8104,-63.61%,14,447.99%,52,0.00%,0,12.82%,20,-47.11%,6,14.89%,18,光電業
863,8105,-43.39%,27,-156.85%,174,5.07%,18,97.73%,43,-6.22%,17,16.67%,44,光電業
864,8110,6.79%,26,63.71%,124,-7.32%,2,93.28%,50,-7.90%,16,32.99%,44,半導體業
865,8112,105.80%,24,-366.17%,237,100.30%,25,82.82%,48,42.13%,15,15.14%,37,電子通路業
866,8114,-27.15%,39,-80.45%,121,-47.59%,6,-0.16%,53,-42.60%,19,14.89%,39,電腦及週邊設備業
867,8131,68.47%,20,737.47%,160,-62.28%,16,91.37%,51,56.24%,13,7.98%,45,半導體業
868,8150,89.93%,30,765.57%,147,51.20%,52,66.59%,51,18.33%,16,36.45%,41,半導體業
869,8163,72.97%,19,523.16%,154,-159.50%,39,209.51%,47,-6.99%,14,27.45%,43,電腦及週邊設備業
870,8201,-110.60%,34,-6.48%,67,0.00%,0,115.28%,51,-7.04%,15,44.29%,40,其他電子業
871,8210,70.83%,19,1602.91%,162,222.65%,14,165.77%,49,16.02%,13,11.04%,40,電腦及週邊設備業
872,8213,72.96%,15,229.54%,184,-38.33%,3,87.93%,42,7.78%,15,20.36%,42,電子零組件業
873,8215,202.57%,30,441.24%,157,18.39%,3,138.49%,43,55.42%,18,24.79%,44,光電業
874,8222,-232.47%,31,-27.18%,76,-96.28%,2,-4.87%,51,-53.76%,15,53.72%,41,電機機械
875,8249,54.35%,24,50.29%,178,0.00%,1,25.61%,49,-12.44%,13,56.24%,42,電子零組件業
876,8261,103.60%,19,280.48%,89,0.00%,1,116.38%,52,74.49%,16,77.01%,47,半導體業
877,8271,86.87%,19,-290.94%,178,17.90%,3,86.69%,50,48.06%,15,54.80%,43,半導體業
878,8341,173.64%,20,724.42%,264,364.93%,62,136.83%,47,61.31%,15,25.69%,43,其他
879,8367,38.62%,15,-37.11%,28,0.00%,0,36.24%,26,10.43%,5,29.70%,25,航運業
880,8374,104.03%,23,148.22%,112,0.00%,0,58.88%,47,42.04%,17,15.65%,44,電機機械
881,8404,97.92%,23,-104.54%,187,-1.13%,1,103.22%,47,-6.81%,16,-41.88%,33,其他
882,8411,-214.39%,42,-353.38%,93,-38.36%,7,26.58%,48,-74.10%,16,-99.27%,31,其他
883,8422,-2.33%,30,0.79%,92,-4.40%,15,19.76%,49,9.85%,14,12.03%,35,其他
884,8427,71.35%,42,-44.29%,10,0.00%,0,52.26%,46,-11.13%,13,-38.55%,38,其他
885,8429,-163.64%,34,-410.55%,103,0.00%,0,15.57%,47,-38.20%,16,-81.55%,42,貿易百貨
886,8442,10.87%,48,6.08%,30,0.00%,0,44.52%,49,-29.77%,15,66.72%,44,其他
887,8443,-66.30%,32,-84.28%,30,0.00%,0,-6.00%,47,-33.66%,17,2.37%,39,貿易百貨
888,8454,-43.57%,26,1636.76%,394,430.55%,23,127.38%,49,7.47%,10,30.42%,39,貿易百貨
889,8462,-41.29%,10,616.08%,78,-24.56%,5,-21.69%,20,-20.77%,3,21.32%,16,觀光事業
890,8463,178.10%,23,89.90%,90,-33.67%,4,151.60%,45,82.65%,17,94.56%,43,其他
891,8464,203.09%,34,-514.16%,174,-1004.10%,135,87.28%,48,32.94%,16,29.54%,43,其他
892,8466,-209.29%,27,-896.56%,110,-168.59%,13,1.98%,49,-46.72%,12,5.70%,42,其他
893,8467,83.24%,20,-134.64%,17,0.00%,0,91.74%,46,-2.40%,14,49.39%,42,其他
894,8473,-99.77%,21,-119.86%,157,29.72%,3,20.46%,54,-23.49%,12,24.09%,46,其他
895,8478,-42.66%,26,-437.11%,65,-325.58%,8,24.03%,38,-50.28%,7,-6.04%,35,其他
896,8480,49.85%,28,510.89%,299,-29.41%,4,76.39%,47,29.49%,19,13.97%,43,其他
897,8481,47.26%,19,-120.01%,42,0.00%,0,58.93%,53,6.97%,15,22.38%,45,其他
898,8482,9.00%,13,1306.54%,166,18.30%,7,38.46%,23,-0.71%,8,-9.18%,19,其他
899,8488,-106.10%,47,-199.49%,9,0.00%,0,11.20%,49,-90.96%,15,-74.77%,42,其他
900,8497,47.48%,10,-122.45%,31,0.00%,0,86.72%,30,33.89%,13,9.38%,24,其他
901,8499,76.44%,20,-8.98%,56,29.56%,11,82.01%,32,-54.23%,6,70.28%,41,其他
902,8926,57.90%,14,-173.96%,225,23.77%,22,70.45%,49,30.96%,15,43.46%,46,油電燃氣業
903,8940,-44.57%,36,51.85%,15,0.00%,0,-9.98%,59,-24.39%,18,-1.39%,45,觀光事業
904,8996,174.41%,19,436.35%,127,-175.80%,14,157.96%,47,16.56%,14,68.86%,47,電機機械
905,9802,-138.06%,23,1562.92%,191,-45.12%,96,84.72%,49,8.11%,15,-1.57%,39,其他
906,9902,-7.11%,33,63.34%,47,0.00%,0,54.35%,49,-5.41%,12,1.18%,50,其他
907,9904,-7.42%,31,-308.61%,146,-51.28%,123,31.96%,50,2.58%,16,2.13%,43,其他
908,9905,4.33%,19,-54.23%,164,0.00%,0,30.13%,44,3.39%,18,18.74%,42,其他
909,9906,156.61%,30,451.18%,58,0.00%,0,125.04%,47,36.32%,14,39.71%,43,建材營造
910,9907,-106.19%,33,-580.88%,179,-12.42%,2,26.05%,47,-29.60%,13,-47.59%,36,其他
911,9908,34.58%,12,53.54%,114,0.00%,0,29.94%,50,12.57%,13,11.65%,39,油電燃氣業
912,9910,14.13%,28,169.32%,195,-162.67%,92,55.83%,48,0.61%,12,56.44%,48,其他
913,9911,67.99%,13,-140.74%,212,7.20%,2,93.39%,50,5.21%,14,43.35%,46,其他
914,9912,53.66%,38,-50.50%,16,0.00%,0,67.97%,42,50.77%,14,8.38%,44,電腦及週邊設備業
915,9914,79.47%,29,-146.12%,134,439.63%,115,129.12%,43,19.55%,16,2.41%,39,其他
916,9917,43.02%,24,5.95%,123,-279.95%,36,16.18%,48,14.39%,20,13.42%,50,其他
917,9918,39.40%,15,-9.20%,12,0.00%,0,10.99%,50,15.05%,14,38.15%,41,油電燃氣業
918,9919,36.64%,28,-172.86%,108,0.00%,0,49.76%,50,19.34%,16,115.09%,39,其他
919,9921,39.38%,25,-490.98%,140,1146.50%,58,58.26%,45,-18.87%,15,108.34%,43,其他
920,9924,31.72%,31,-142.52%,110,-24.98%,6,42.64%,54,-9.15%,17,11.81%,43,其他
921,9925,-6.29%,30,-74.07%,158,0.00%,0,12.77%,56,4.00%,15,10.64%,46,其他
922,9926,23.16%,15,-60.04%,24,0.00%,0,21.76%,51,13.37%,16,28.53%,45,油電燃氣業
923,9927,-29.76%,21,-34.08%,88,1.19%,2,19.69%,49,5.08%,18,33.33%,44,其他
924,9928,7.78%,22,0.00%,0,0.00%,0,9.55%,42,-37.00%,18,40.93%,47,其他
925,9929,21.13%,26,-10.46%,14,0.00%,0,44.43%,50,-17.93%,16,78.61%,54,其他
926,9930,-44.72%,28,-158.59%,128,0.00%,0,19.35%,46,-29.55%,17,-5.38%,44,其他
927,9931,37.44%,10,-15.56%,14,0.00%,0,17.83%,42,20.04%,17,33.42%,41,油電燃氣業
928,9933,-133.80%,26,-100.82%,100,-157.20%,37,51.77%,46,-18.00%,13,-24.52%,45,其他
929,9934,10.74%,22,515.17%,175,-94.19%,10,62.42%,45,-8.83%,16,0.13%,47,其他
930,9935,-212.58%,28,-93.40%,83,0.00%,0,197.52%,50,59.43%,14,41.32%,44,其他
931,9937,28.06%,16,188.81%,149,0.00%,0,19.50%,56,7.78%,15,13.79%,53,油電燃氣業
932,9938,10.33%,16,92.21%,125,-46.39%,85,145.76%,46,-28.71%,17,-82.59%,42,其他
933,9939,59.14%,23,-52.48%,232,34.93%,19,56.00%,45,18.32%,16,3.67%,43,其他
934,9940,-149.00%,26,-45.09%,233,-13.34%,3,66.16%,49,-9.68%,17,6.63%,46,其他
935,9941,-78.94%,21,133.93%,189,144.36%,38,92.78%,49,6.03%,14,48.51%,37,其他
936,9942,1.02%,24,60.97%,59,-1.59%,11,28.32%,48,-7.70%,17,6.02%,49,其他
937,9943,48.44%,19,-454.17%,175,6.68%,2,44.12%,51,17.24%,14,32.64%,42,觀光事業
938,9944,111.69%,38,299.55%,29,0.00%,0,75.04%,48,-1.84%,17,44.12%,37,其他
939,9945,164.90%,23,1169.67%,194,-16.00%,11,101.70%,46,29.84%,14,6.17%,40,其他
940,9946,74.06%,22,363.40%,112,0.00%,0,129.82%,45,-9.78%,15,71.04%,42,建材營造
941,9955,158.12%,25,68.66%,63,0.00%,0,124.85%,47,44.36%,17,-22.83%,36,其他
942,9958,215.04%,31,420.11%,74,96.85%,24,330.80%,42,167.35%,15,103.21%,38,鋼鐵工業
