,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
259,新北市汐止區新台五路一段97號8樓,(02)2697-1168,4168,台灣醣聯生技醫藥股份有限公司,醣聯,819109560,20010201,生技醫療業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,張東玄
260,407台中市西屯區中部科學園區科園二路19號,04-24638255,4171,瑞基海洋生物科技股份有限公司,瑞基,405900000,20041112,農業科技,安侯建業聯合會計師事務所,富邦綜合證券股務代理部,劉正忠
261,新北市中和區中正路872號7樓之1,(02)2222-6171,4173,久裕企業股份有限公司,久裕,445743550,19800602,生技醫療業,安侯建業聯合會計師事務所,統一綜合證券(股)公司,傅輝東
262,(11503)台北市南港區園區街3號19樓,(02)2655-8798,4174,台灣浩鼎生技股份有限公司,浩鼎,1881286740,20020429,生技醫療業,資誠聯合會計師事務所,元富證券股份有限公司,張念慈
263,(33375)桃園市龜山區復興一路94號1、2樓,(03)3285892,4175,杏一醫療用品股份有限公司,杏一,316123750,19920507,生技醫療業,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,陳麗如
264,(30077)新竹科學園區新竹縣研發三路8號,03-6686866,4183,福永生物科技股份有限公司,福永生技,238000000,20021022,生技醫療業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,郭鳳琳
265,台北市復興北路167號3樓,02-27152181,4188,安克生醫股份有限公司,安克,532214000,20081226,生技醫療業,安永聯合會計師事務所,福邦證券股份有限公司,李成家
266,宜蘭縣冬山鄉中山村中山路84號,(02)2763-3307,4192,杏國新藥股份有限公司,杏國,973670000,20080626,生技醫療業,國富浩華聯合會計師事務所,永豐金證券股務代理部,李志文
267,台北市內湖區新湖一路85號7樓,(02)8792-1898,4198,環瑞醫投資控股股份有限公司,環瑞醫,655400000,20130107,生技醫療業,資誠聯合會計師事務所,中國信託商業銀行代理部,李沛霖
268,高雄市大樹區龍目路110-6號,07-6518667,4205,中華食品實業股份有限公司,中華食,807018420,19800508,食品工業,資誠聯合會計師事務所,統一綜合證券股份有限公司,陳民權
269,桃園市蘆竹區南崁路265號5樓,03-3222493,4207,環泰企業股份有限公司,環泰,1729288320,19840725,食品工業,勤業眾信聯合會計師事務所,亞東證券股份有限公司,康永明
270,台南市學甲區華宗路121號,06-7821514,4303,信立化學工業股份有限公司,信立,700000000,19730612,塑膠工業,資誠會計師事務所,日盛證券股份有限公司股務代理部,林敬隆
271,台北市內湖區港漧路221巷33號8樓,26571375,4304,勝昱科技股份有限公司,勝昱,360380650,19821203,塑膠工業,立本台灣聯合會計師事務所,元大證券股份有限公司,林國瑞
272,台南市麻豆區麻口里麻豆口32-26號,06-5701213,4305,世坤塑膠股份有限公司,世坤,550140000,19861007,塑膠工業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,林璋賦
273,新北市板橋區三民路二段31號19樓,2954-1028,4401,東隆興業股份有限公司,東隆興,1202862860,19610814,紡織纖維,大師聯合會計師事務所,中國信託商業銀行代理部,游志成
274,台中市梧棲區四維中路157巷一號一樓,04-26391759,4402,福大材料科技股份有限公司,福大,459918300,19700403,紡織纖維,卓群聯合會計師事務所,福邦證券股份有限公司,楊燈霖
275,台北市長安西路289號10樓之4,2550-4492,4406,新昕纖維股份有限公司,新昕纖,519120000,19800429,紡織纖維,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,莊育霖
276,台北市中山區南京東路二段二號六樓,(02)25637236,4413,飛寶企業股份有限公司,飛寶企業,313146890,19871030,紡織纖維,廣信益群聯合會計師事務所,台新國際商業銀行股務代理部,林資益
277,(104)台北市南京東路二段96號8樓,(02)2561-3994,4416,三圓建設股份有限公司,三圓,600156120,19791230,建材營造,集智聯合會計師事務所,元大證券股份有限公司,王光祥
278,屏東縣新園鄉港西村興安路12號,(07)535-2936,4417,金洲海洋科技股份有限公司,金洲,839713990,19731224,紡織纖維,勤業眾信聯合會計師事務所,凱基證券股份有限公司,陳加仁
279,彰化縣北斗鎮拓農路199號,04-8871815,4419,元勝國際實業股份有限公司,元勝,355789170,19910907,紡織纖維,立本台灣聯合會計師事務所,群益金鼎證券股務代理部,啟基投資股份有限公司
280,台北市內湖區瑞光路607號7樓,(02)8797-8898,4420,光明絲織廠股份有限公司,光明,404550000,19660622,紡織纖維,安侯建業聯合會計師事務所,福邦證券股份有限公司,詹正田
281,桃園市觀音區樹林里工業六路3號,(03) 483-8520,4429,聚紡股份有限公司,聚紡,343500000,19990108,紡織纖維,資誠聯合會計師事務所,台新國際商業銀行股務代理部,陳國欽
282,彰化縣和美鎮彰美路六段334號,04-7556903,4430,耀億工業股份有限公司,耀億,562736090,19731123,其他,資誠會計師事務所,凱基證券股份有限公司,王昭仁
283,新北市五股區中興路一段6號9樓之5,(02)8976-9431,4432,銘旺實業股份有限公司,銘旺實,505890000,19860215,紡織纖維,資誠聯合會計師事務所,永豐金證券股務代理部,陳盈璇
284,新北市新莊區五權二路10號1樓,02-22989888,4433,興采實業股份有限公司,興采,461800550,19890314,紡織纖維,資誠聯合會計師事務所,凱基證券股份有限公司,陳國欽
285,彰化縣線西鄉彰濱東一路3號,04-7588511,4502,健信科技工業股份有限公司,健信,497681630,19780620,電機機械,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,蔡禮文
286,彰化市延和里埔內街411巷101號,04-7112837,4503,金雨企業股份有限公司,金雨,392633260,19800621,電機機械,勤業眾信聯合會計師事務所,第一金證券(股)公司,卓政懋
287,北市南京東路二段88號13樓,02-2563-9767,4506,崇友實業(股)公司,崇友,1770120000,19740530,電機機械,安永聯合會計師事務所,元大證券股份有限公司,唐伯龍
288,台中市大雅區科雅路16號,04-25671001,4510,高鋒工業股份有限公司,高鋒,1080106890,19790203,電機機械,國富浩華聯合會計師事務所,元富證券股份有限公司股務代理處,沈國榮
289,台中市大雅區龍善二街12號,(047)977214,4513,福裕事業股份有限公司,福裕,768803000,19780413,電機機械,安永聯合會計師事務所,中國信託商業銀行代理部,張寶銘
290,台北市復興北路99號9樓,02-2719-8776,4523,永彰機電股份有限公司,永彰,640000000,19870504,電機機械,建昇財稅聯合會計師事務所,永彰機電股份有限公司,鄭萬來
291,高雄市三民區吉林街139巷12號,07-6170422,4527,霖冷凍機械股份有限公司,方土霖,761523700,19880405,電機機械,資誠聯合會計師事務所,元大證券股份有限公司,曾仲國
292,台中市西屯區協和里協和南巷3-1號,04-23594475,4528,江興鍛壓工業股份有限公司,江興鍛,765142680,19800905,電機機械,安永聯合會計師事務所,統一綜合證券股份有限公司,江木山
293,台北市信義區基隆路2段149號11樓,02-27081455,4529,淳紳股份有限公司,淳紳,827738460,19871103,其他,卓群聯合會計師事務所,凱基證券股份有限公司,沈瑋
294,台北市中山區復興北路58號3樓,02-27755398,4530,宏易創新國際股份有限公司,宏易,461722760,19840912,電機機械,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,陳冠瑋
295,桃園市龜山區南上路446號,(03)3525488,4533,協易機械工業股份有限公司,協易機,1584341100,19820302,電機機械,勤業眾信聯合會計師事務所,福邦證券股份有限公司,郭雅慧
296,苗栗縣頭份市中華路487巷20號,(037)628267,4534,慶騰精密科技股份有限公司,慶騰,891939480,19930223,電機機械,安永聯合會計師事務所,元富(綜合)證券股份有限公司,王光彬
297,彰化縣伸港鄉全興工業區工八路3號,04-7980226,4535,至興精機股份有限公司,至興,756617400,19880317,電機機械,富鋒聯合會計師事務所,元大證券股份有限公司,吳崇儀
298,(50544)彰化縣鹿港鎮鹿工南六路23號,04-7812131,4538,大詠城機械股份有限公司,大詠城,476000000,19800110,電機機械,資誠會計師事務所,日盛證券股份有限公司股務代理部,謝順民
299,高雄市路竹區北嶺二路11號,07-6955332,4541,晟田科技工業股份有限公司,晟田,694990680,19910815,其他,資誠聯合會計師事務所,凱基證券股份有限公司,謝永昌
300,桃園市龜山區山鶯路華玉巷3號,(03)350-1776,4542,科嶠工業股份有限公司,科嶠,282854000,20000327,電子零組件業,資誠聯合會計師事務所,富邦綜合證券股份有限公司,鄧全凱
301,台南市關廟區中山路二段260號,06-5956403,4543,萬在工業股份有限公司,萬在,569700000,19840507,電機機械,安永聯合會計師事務所,台新國際商業銀行股務代理,萬正乾
302,新北市土城工業區自強街16號,(02)22671266,4549,桓達科技股份有限公司,桓達,423836850,20030130,電機機械,勤業眾信聯合會計師事務所,元大證券股份有限公司股代部,吳清德
303,台北市內湖區基湖路10巷1號8樓,02-66066788,4550,長佳機電工程股份有限公司,長佳,370968460,19930517,電機機械,勤業眾信聯合會計師事務所,華南永昌證券股份有限公司,王才翔
304,台中市中部科學工業園區科雅路29號5樓,04-2560-2865,4554,橙的電子股份有限公司,橙的,213749000,20050120,其他電子業,安永聯合會計師事務所,宏遠證券(股)公司股務代理部,許欽堯
305,雲林縣斗六市科工一路5號,(05)551-2891,4556,旭然國際股份有限公司,旭然,417420000,19851105,其他,資誠聯合會計師事務所,群益金鼎證券股份有限公司,吳玲美
306,彰化縣線西鄉彰濱工業區彰濱東七路16號,04-7910272,4561,健椿工業股份有限公司,健椿,585216190,19831214,電機機械,安侯建業聯合會計師事務所,第一金證券(股)公司股務代理部,葉橫燦
307,台中市大甲區幼獅工業區工六路3號,04-26821266,4563,百德機械股份有限公司,百德,549500000,19910523,電機機械,勤業眾信聯合會計師事務所,日盛證券股份有限公司,謝瑞木
308,新北市中和區建康路6號5樓,02-2226-6864,4568,科際精密股份有限公司,科際精密,302465000,20140319,電機機械,安侯建業聯合會計師事務所,永豐金證券(股)公司股務代理部,張智
309,新北市土城區中山路九號,02-22686111,4580,捷流閥業股份有限公司,捷流閥業,391320000,19800627,電機機械,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,楊大中
310,桃園市中壢區南園路2-20號,03-4511761,4609,唐鋒實業股份有限公司,唐鋒,479468200,19760712,電器電纜,安侯建業聯合會計師事務所,亞東證券股份有限公司,許文治
311,台北市大安區敦化南路二段七十六號十二樓,27030205,4702,中美聯合實業股份有限公司,中美實,723332000,19640109,化學工業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,關心
312,台北市南港區八德路四段778號7樓,(02)-27850907,4706,大恭化學工業股份有限公司,大恭,790300930,19660420,化學工業,勤業眾信聯合會計師事務所,中國信託商業銀行股份有限公司,鄧加惠
313,台北市新生南路一段50號11樓,23972549,4707,磐亞股份有限公司,磐亞,2865671770,19820406,化學工業,勤業眾信會計師事務所,磐亞股份有限公司,王貴賢
314,台北市松江路168號11樓,(02)25623450,4711,永純化學工業股份有限公司,永純,610560000,19650731,化學工業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,蔡慶芳
315,臺北市北投區石牌路一段188號8樓,(02)28262887,4712,南璋股份有限公司,南璋,669889270,19740316,食品工業,資誠聯合會計師事務所,元大證券股份有限公司,陳萬添
316,台南市安定區安加里258之26號,06-5923985,4714,永捷創新科技股份有限公司,永捷,1035933860,19910829,化學工業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,張祐銘
317,高雄市仁武區後安里永宏巷10號,07-3720584,4716,大立高分子工業股份有限公司,大立,751715610,19700721,化學工業,安永聯合會計師事務所,統一綜合證券股份有限公司,邱志向
318,桃園市觀音區草漯里大同一路1號,03-4833799,4721,美琪瑪國際股份有限公司,美琪瑪,749863040,19920630,化學工業,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,嚴隆財
319,(350)苗栗縣竹南鎮科東三路8號2樓,037586188,4726,永昕生物醫藥股份有限公司,永昕,1279545000,20010928,生技醫療業,富鋒聯合會計師事務所,群益金鼎證券(股)公司股務代理部,林榮錦
320,台南市新市區環東路一段31巷10號1樓,06-5053289,4728,雙美生物科技股份有限公司,雙美,544630000,20010206,生技醫療業,安侯建業聯合會計師事務所,宏遠證券股份有限公司股務代理部,林齊國
321,高雄市路竹區竹南里路科三路7號,(07)6955799,4729,熒茂光學股份有限公司,熒茂,1046670000,20050526,光電業,安永聯合會計師事務所,元大證券股份有限公司,方敏宗
322,新北市三重區光復路一段78號9樓,(02)85121347,4735,豪展醫療科技股份有限公司,豪展,364825280,19960514,生技醫療業,寶業聯合會計師事務所,富邦證券股份有限公司,莊明輝
323,新北市五股區五工二路127號6樓,02-66250288,4736,泰博科技股份有限公司,泰博,840624700,19980511,生技醫療業,勤業眾信會計師事務所,凱基證券股份有限公司,陳朝旺
324,(30093)新竹市大湖路173-2號,03-5181601,4741,泓瀚科技股份有限公司,泓瀚,328415840,20040102,化學工業,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,呂(木宜)境
325,台北市大安區信義路四段236號11樓,02-27031576,4743,合一生技股份有限公司,合一,3529048160,20080602,生技醫療業,勤業眾信聯合會計師事務所,元富證券股份有限公司,黃山內
326,41280台中市大里區仁化里工業九路190號,(04)3705-6555,4744,皇將科技股份有限公司,皇將,468556640,20020819,生技醫療業,安侯建業聯合會計師事務所,褔邦證券股份有限公司,林靜宜
327,"Suite 102, Cannon Place, North Sound Rd., George Town",(02)2325-0222,4745,合富醫療控股股份有限公司,合富-KY,737614730,20051104,生技醫療業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,王瓊芝
328,"(241)新北市三重區三和路四段77,79號",(02)2971-2579,4747,強生化學製藥廠股份有限公司,強生,300187500,19661215,生技醫療業,安永聯合會計師事務所,統一綜合證券股份有限公司,黃柏熊
329,338桃園市蘆竹區濱海里中圳街176號,03-3543488,4754,國碳科技股份有限公司,國碳科,187612080,19980511,化學工業,安侯建業聯合會計師事務所,國票綜合證券股份有限公司,張超
330,高雄市大寮區大有3街32號,07-7873290,4760,勤凱科技股份有限公司,勤凱科技,295000000,20070608,其他電子業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,曾聰乙
331,高雄市路竹區路科三路1號,(07)695-5798,4767,誠泰工業科技股份有限公司,誠泰科技,314150000,19830613,化學工業,勤業眾信聯合會計師事務所,中國信託商業銀行 代理部,王勝義
332,台北市內湖區瑞光路258巷31號2樓A5室,26577885,4803,威馳克媒體集團股份有限公司,VHQ-KY,393794870,20131114,文化創意業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,劉國華
333,台北市松山區復興北路99號15樓212室,02-27157586,4804,大略國際控股有限公司,大略-KY,446949200,20110805,觀光事業,安侯建業聯合會計師事務所,富邦綜合證券(股)公司股務代理部,梁競偉
334,台北市內湖區行愛路176號4樓,02-2795-5113,4806,昇華娛樂傳播股份有限公司,昇華,419741850,20000509,文化創意業,卓群聯合會計師事務所,元大證券股份有限公司,俞惟中
335,新竹市科學園區研新四路12號,03-5779333,4903,聯合光纖通信股份有限公司,聯光通,902793270,19840615,通信網路業,德昌聯合會計師事務所,康和綜合證券股份有限公司,王祈蓀
336,台北市內湖區瑞光路108號3樓,02-8792-2226,4905,台聯電訊股份有限公司,台聯電,368225160,19900803,通信網路業,安永聯合會計師事務所,中國信託商業銀行代理部,華盛國際投資股份有限公司
337,台中市西屯區市政北二路238號16樓之3,(04)2258-5320,4907,富宇地產股份有限公司,富宇,1181457780,19880826,建材營造,立本台灣聯合會計師事務所,元富證券股份有限公司股務代理處,張清全
338,新竹縣湖口鄉新竹工業區自強路三號,(03)5973852,4908,前鼎光電股份有限公司,前鼎,782169070,19980720,通信網路業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,葉政彥
339,桃園市新屋區望間里10鄰十五間45號,03-4723759,4909,新復興微波通訊股份有限公司,新復興,933568640,19841130,通信網路業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,張永輝
340,台南市安南區科技五路92號,06-3840918,4911,德英生物科技股份有限公司,德英,556600000,20020806,生技醫療業,資誠聯合會計師事務所,華南永昌綜合證券股份有限公司,郭國華
341,台北市中山區長安東路一段16號7樓之2,02-2567-7222,4924,欣厚科技股份有限公司,欣厚-KY,371644090,20091016,電腦及週邊設備業,德昌聯合會計師事務所,中國信託商業銀行代理部,劉鳳君
342,高雄市高雄加工出口區西十五街一號,(07)8414200,4931,新盛力科技股份有限公司,新盛力,619757610,20040726,電腦及週邊設備業,勤業眾信聯合會計師事務所,台新國際商業銀行股份有限公司,張中秋
343,桃園市大溪區仁善里松樹21-9號,03-3074769,4933,友輝光電股份有限公司,友輝,780666750,20031231,光電業,勤業眾信聯合會計師,新光證券股份有限公司,吳東昇
344,新竹縣竹北市中華路676巷18號4樓,03-6569270,4939,亞洲電材股份有限公司,亞電,982008680,20030707,電子零組件業,安永聯合會計師事務所,福邦證券股份有限公司,李建輝
345,新竹科學園區苗栗縣竹南鎮科北五路8號,037-585177,4944,兆遠科技股份有限公司,兆遠,2072549460,20001102,光電業,安侯建業聯合會計師事務所,宏遠證券股份有限公司,姚宕梁
346,台北市內湖區瑞光路583巷31號3樓,02-8797-1717,4946,紅心辣椒娛樂科技股份有限公司,辣椒,273207960,20060921,文化創意業,勤業眾信聯合會計師事務所,統一綜合證券(股)公司股務代理部,鄧潤澤
347,新北市新店區寶橋路235巷130之3號4樓(台灣聯絡處),02-8912-1919,4947,昂寶電子股份有限公司,昂寶-KY,559862680,20081205,半導體業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,陳志樑
348,台北市大安區敦化南路二段76號24樓,02-27060058,4950,牧東光電股份有限公司,牧東,457790000,20081024,其他,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,李明聰
349,新北市汐止區新台五路1段93號32樓,02-77458889,4953,緯創軟體股份有限公司,緯軟,664011040,19920601,資訊服務業,安侯建業聯合會計師事務所,凱基證券股份有限公司,蕭清志
350,"P.O.Box 309GT,Ugland House,South Church Street,George Town",02-2627-9339,4966,譜瑞科技股份有限公司,譜瑞-KY,800020870,20051115,半導體業,資誠聯合會計師事務所,中國信託商業銀行代理部,趙捷
351,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",+1-9722340069,4971,英特磊科技股份有限公司,IET-KY,365325430,20110426,半導體業,資誠聯合會計師事務所,中國信託商業銀行代理部,高永中
352,新北市樹林區博愛街236號4樓,02-86857655,4972,湯石照明科技股份有限公司,湯石照明,402533030,19920820,光電業,資誠聯合會計師事務所,宏遠證券股份有限公司,湯士權
353,台北市內湖區洲子街106號7樓,02-8751-6595,4973,廣穎電通股份有限公司,廣穎,635058330,20030218,半導體業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,陳慧民
354,新北市中和區中正路880號2樓,(02)8228-6400,4974,亞泰影像科技股份有限公司,亞泰,725001040,20040120,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行 代理部,賴以仁
355,桃園市中壢區合江路6號,(03)462-9588,4979,華星光通科技股份有限公司,華星光,1199802790,20011115,通信網路業,安侯建業聯合會計師事務所,中國信託商業銀行,鄭敦謙
356,新北市中和區建康路168號13樓,02-22258480,4987,科誠股份有限公司,科誠,252000000,19930104,電腦及週邊設備業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,戴奉義
357,"190 Elgin Avenue, George Town, KY1-9005, Cayman Islands",02-23610085,4991,環宇通訊半導體控股股份有限公司,環宇-KY,913515040,20101130,半導體業,資誠聯合會計師事務所,中國信託商業銀行代理部,黃大倫
358,新北市新店區寶橋路235巷137號8樓,(02)8919-1300,4995,晶達光電股份有限公司,晶達,416730360,20000818,光電業,勤業眾信聯合會計師事務所,福邦證券股份有限公司股務代理部,李英珍
359,台南市新營區新中路35號(總部地址:台南市柳營區工二路10號),06-6230890,5009,榮剛材料科技股份有限公司,榮剛,4667359910,19930319,鋼鐵工業,勤業眾信聯合會計師事務所,元大證券股份有限公司,王炯棻
360,高雄市橋頭區芋林路299號,07-6125885,5011,久陽精密股份有限公司,久陽,411358690,19841121,鋼鐵工業,資誠聯合會計師事務所,兆豐證券股份有限公司,孫正強
361,台南市722佳里區海澄里萊芊寮12-19號,06-7263300,5013,強新工業股份有限公司,強新,1334160000,19931125,鋼鐵工業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,吳玉堂
362,桃園市大園區田心里大觀路178號,(03)385-6975,5014,建錩實業股份有限公司,建錩,1653330540,19830728,鋼鐵工業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,李慶柏
363,桃園市中壢區松江北路29號,03-4622317,5015,華祺工業股份有限公司,華祺,606391890,19840522,鋼鐵工業,惠眾聯合會計師事務所,凱基證券股份有限公司,葉明彥
364,南投市南崗工業區南崗三路61號,049-2253395,5016,松和工業股份有限公司,松和,496220760,19720915,鋼鐵工業,安永聯合會計師事務所,台新國際商業銀行股務代理部,林廷芳
365,彰化縣員林市中央里柳橋路2段285號,04-8354754,5102,富強輪胎工廠股份有限公司,富強,640850670,19651101,橡膠工業,國富浩華聯合會計師事務所,第一金證券股份有限公司,蔡文順
366,台北市松山區光復北路11巷35號5樓,(02)2528-1877,5201,凱衛資訊股份有限公司,凱衛,306746000,19850522,資訊服務業,正風聯合會計師事務所,元富證券股份有限公司,曾正哲
367,台北市114內湖區新湖一路128巷15號6樓,(02)7721-2001,5202,力新國際科技股份有限公司,力新,590940000,19870930,資訊服務業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,林榮生
368,台北市內湖區內湖路1段396號3樓之1,(02)26587119,5205,中茂能資系統整合科技(股)公司,中茂,180052000,19891213,其他電子業,眾智聯合會計師事務所,群益金鼎證券股份有限公司,高承本
369,台中市西屯區市政路402號19樓之二,(04)2258-6252,5206,坤悅開發股份有限公司,坤悅,1485000000,19751006,建材營造,建智聯合會計師事務所,台新國際商業銀行股份有限公司,陳丕岳
370,台北市中山北路六段89號10樓,(02)28357412,5209,新鼎系統股份有限公司,新鼎,234950000,19870803,資訊服務業,資誠聯合會計師事務所,凱基證券股份有限公司,余騰耀
371,台北市松山區八德路二段358號六樓之一,02-8791-9366,5210,寶碩財務科技股份有限公司,寶碩,636997790,19881123,資訊服務業,國富浩華聯合會計師事務所,台新國際商業銀行股務代理部,白介宇
372,(30071)新竹市光復路二段二巷47號7樓,03-5716243,5211,蒙恬科技股份有限公司,蒙恬,320247270,19910924,資訊服務業,勤業眾信會計師事務所,台新國際商業銀行股務代理部,蔡義泰
373,新竹縣竹北市台元一街8號5樓之6,03-5601297,5212,凌網科技股份有限公司,凌網,346330000,19980703,資訊服務業,安永聯合會計師事務所,元富證券股份有限公司,賴洋助
374,台北市松山區敦化南路一段25號12樓,02-2579-1515,5213,亞昕國際開發股份有限公司,亞昕,3461954320,19950116,建材營造,安侯建業聯合會計師事務所,兆豐證券股份有限公司,姚連地
375,桃園市龜山區華亞二路222號,03-2635580,5220,萬達光電科技股份有限公司,萬達光電,396670000,20021118,光電業,資誠聯合會計師事務所,兆豐證券,杜丁龍
376,新北市新莊區新北大道四段215號8樓,(02)8522-0759,5223,安力國際股份有限公司,安力-KY,432477000,20100623,電腦及週邊設備業,資誠聯合會計師事務所,第一金證券股份有限公司,許振焜
377,桃園市桃園區興華路2-1號,03-364-9955,5227,蓋曼立凱電能科技(股)公司,立凱-KY,1300196640,20071116,電子零組件業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,張聖時
378,新北市中和區板南路655號15F,02-82276127,5230,雷笛克光學股份有限公司,雷笛克光學,489558240,20080327,光電業,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,唐德龍
379,350新竹科學工業園區苗栗縣竹南鎮科北二路8號,(037)586566,5245,智晶光電股份有限公司,智晶,449900000,20051103,光電業,勤業眾信聯合會計師事務所,元富證券(股)公司,王鴻鈞
380,新北市中和區中正路700號3樓之3,02-82278583,5251,天鉞電子股份有限公司,天鉞電,354449770,19920523,光電業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,汪攘夷
381,高雄市前鎮區復興四路9號,07-5370189,5263,智崴資訊科技股份有限公司,智崴,557474100,20011030,文化創意業,正大聯合會計師事務所,台新國際商業銀行股份有限公司,陳志全
382,新竹縣竹北市台元街18號十樓之一、之二,(03)5601715,5272,笙科電子股份有限公司,笙科,564241180,20050923,半導體業,勤業眾信聯合會計師事務所,元富證券股份有限公司,曾三田
383,新竹市東區公道五路三段1號4樓之1,03-5751183,5274,信驊科技股份有限公司,信驊,342248010,20041115,半導體業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,林鴻明
384,"4th Floor, Harbour Place, 103 South Church Street, George T.",02-2649-9679,5276,達輝股份有限公司,達輝-KY,395000000,20111201,其他,安侯建業聯合會計師事務所,康和綜合證券股份有限公司,徐鴻鈞
385,(106)台北市大安區羅斯福路三段37號12樓,02-23650112,5278,尚凡國際創新科技股份有限公司,尚凡,152473500,20021007,電子商務,資誠聯合會計師事務所,日盛證券股份有限公司股務代理部,張家銘
386,臺中市西屯區四川二街30號5樓,04-2314-1929,5281,大峽谷半導體照明系統(開曼),大峽谷-KY,370100000,20120522,光電業,安永聯合會計師事務所,永豐金證券股份有限公司,張家瑞
387,241新北巿三重區重新路五段609巷12號10樓,(02)2999-6285,5287,數字科技股份有限公司,數字,425755000,20070123,電子商務,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,廖世芳
