,id,Locate,Price_Plus,Price_Negative
441,8585,新北市,210.19729388942758,207.39880977683316
442,8586,桃園市,227.04512794268163,226.63425407925416
443,8587,臺中市,236.49009065550905,228.88811802232857
444,8588,臺南市,218.18790076335875,224.09111782477342
445,8710,臺北市,229.45199420677378,223.38832130832142
446,8711,臺北市,220.983597616865,218.55828933333336
447,8840,臺北市,207.39597396218366,199.82964912280713
448,8841,新北市,224.3528278738063,217.52036867636878
449,8842,新北市,219.66923047589995,211.75553635067743
450,8843,高雄市,215.97690848214293,198.8569800218938
451,8844,臺北市,214.990417391304,207.37270152505457
452,8846,新北市,229.9371723067831,240.38700100721832
453,8847,臺南市,225.33185104529608,213.5386317321688
454,8848,嘉義市,213.62600804906086,210.25645120136093
455,8849,臺北市,208.9893323825046,198.06588014734902
456,884A,臺北市,223.9464910901466,216.0767552334945
457,884B,臺中市,221.39652864536848,210.28524936061368
458,884C,臺北市,213.38501654786154,204.59005391250773
459,884D,高雄市,204.01732602817714,199.81268784263145
460,884E,臺北市,222.42944159999988,220.8395405438966
461,884F,桃園市,222.08182722050373,216.60279014933195
462,884H,新竹市,218.10257641509403,201.18431132747577
463,884J,臺中市,228.51610269099893,220.16549240869904
464,884L,臺北市,0.0,0.0
465,8880,臺北市,207.21310498059026,196.2199108683661
466,8881,高雄市,220.98145550418923,219.8205954698284
467,8882,臺中市,229.00961686746967,216.84436094674555
468,8883,臺北市,220.98295091514166,217.62189312673812
469,8884,臺南市,223.0185973173516,222.1386365254539
470,8885,桃園市,217.53640315052482,210.1792104341739
471,8886,新北市,234.05364466583669,234.06374464668082
472,8887,臺北市,227.6704335775094,221.97874176381143
473,8888,臺北市,253.78844661190968,246.2647652479159
474,888A,臺北市,220.51243210211845,216.8331317908731
475,888K,新北市,223.5909761961063,215.3660974025973
476,888Q,臺北市,0.0,0.0
477,8890,臺北市,212.064085121341,216.41102051094614
478,8900,臺北市,214.95893905966574,220.71815604505883
479,8960,臺北市,215.87585620681938,202.934827026552
480,9100,臺北市,222.16086246197213,219.12843119204814
481,9101,臺北市,229.1748222370488,222.0226580839712
482,9103,臺北市,213.72986220472433,215.52201045189062
483,9105,高雄市,208.64902935420744,195.41544244843664
484,9108,新北市,219.75708236994203,211.95907318536294
485,910D,臺北市,246.8979473444267,188.74314498223802
486,9131,臺中市,204.73957387160087,200.3276186034113
487,9134,臺南市,216.6024082880435,204.87266371681417
488,9135,新竹市,207.82972269807294,201.4036407377708
489,9136,臺北市,227.88200673904907,211.65341406973184
490,9137,臺北市,210.65169127516785,203.363428290766
491,9138,臺中市,196.60986202365314,191.53365773809526
492,913D,臺中市,223.53994252873542,210.0379531410918
493,913E,基隆市,220.5323648208468,214.99183177022297
494,913H,屏東縣,210.43914910858996,197.51336023240825
495,913I,臺北市,216.18672666666663,205.79689545676612
496,913N,新北市,223.58544036697262,200.1857230559343
497,913R,高雄市,231.93421184510257,226.68614050689195
498,913U,臺中市,228.81235625909756,225.50727877838705
499,913Y,臺北市,217.006292430951,209.0998119285122
500,913g,新北市,210.85803097345138,212.9294863336475
501,9183,高雄市,222.1021118784529,209.69155516111434
502,9184,臺中市,215.3282915582881,209.40280637575142
503,9185,臺南市,252.70272783505143,240.00464650955993
504,9186,新竹市,185.28265489566618,203.0191805752293
505,9187,彰化縣,207.94548110426143,202.20453154735787
506,9188,高雄市,219.26558963238338,211.12231171548117
507,9189,桃園市,207.70296333783187,198.984243009775
508,918A,桃園市,224.0439117647061,215.50878155048076
509,918B,新北市,207.36802110389604,199.9845717005077
510,918C,臺北市,231.52526634918846,200.32980318329626
511,918D,臺南市,222.83948098141713,220.33718444376515
512,918E,臺北市,199.84967760982528,192.18161175874314
513,918F,新北市,195.57301195652175,198.65980020080326
514,918G,新北市,212.69320326958643,218.22202527543755
515,918H,臺北市,229.32553952321194,224.5813496325609
516,918J,新北市,213.16054315196996,209.0638196659786
517,918K,臺北市,210.51794253125686,204.32785765124558
518,918L,臺中市,219.03794176706836,215.55898835920195
519,918M,嘉義市,220.17644853442377,214.5488231185611
520,918P,臺北市,199.45048289564616,194.62415635960863
521,918W,臺北市,218.95623079671327,197.39152306874087
522,918X,臺北市,251.35200639488446,235.95920647149455
523,918c,高雄市,231.52526634918846,200.32980318329626
524,918d,臺北市,222.83948098141713,220.33718444376515
525,918e,臺北市,199.84967760982528,192.18161175874314
526,918g,臺中市,212.69320326958643,218.22202527543755
527,918i,苗栗縣,216.0262575410859,206.07276646447127
528,918s,新北市,218.81392382104008,201.15740648379045
529,918u,高雄市,220.8137465599198,216.02264988998894
530,918x,臺北市,251.35200639488446,235.95920647149455
531,918z,宜蘭縣,215.10592027559065,212.9023786407766
532,9199,臺北市,0.0,0.0
533,9200,臺北市,207.8980980100399,208.44670551011984
534,9202,臺中市,213.56664046121583,199.54789369828154
535,9204,臺中市,195.92219474497682,197.17578107074556
536,9205,新北市,220.40945498135326,208.9634414591524
537,9206,高雄市,223.42865156143944,215.63369556840084
538,9207,新北市,216.26701034482778,209.91873291466564
539,9208,桃園市,221.91973865877745,206.7212962401455
540,9209,高雄市,213.86554173146715,200.46191694169414
541,920A,新北市,215.16784932920524,207.326226640159
542,920C,新北市,209.29228588661024,205.11074801504395
543,920D,臺北市,225.85087871373662,235.75724162133722
544,920E,臺南市,207.19879344101813,210.40343108908152
545,920F,臺北市,213.42351330618965,200.84044241885283
546,920G,彰化縣,208.67800733496344,200.78123054270102
547,920H,基隆市,210.27653233082677,205.97054548071372
548,920M,宜蘭縣,230.23656850192066,216.50393721633893
549,920N,新竹縣,211.61932493972677,209.31800072393835
550,920V,新北市,211.23447911014662,202.21031987577635
551,920W,臺中市,219.8855545826037,212.43316283924858
552,920Z,臺東縣,206.2261134119147,199.97829472977517
553,9211,臺南市,217.1732976817113,214.33325105041996
554,9212,屏東縣,205.13033803501958,201.6828514654745
555,9215,高雄市,232.90021696721706,227.72430004038193
556,9216,臺北市,244.17742771492118,236.09230386484612
557,9217,臺北市,235.86954949029925,241.6405829763454
558,9218,臺北市,216.10208379888294,203.4221945614707
559,921C,臺北市,213.46965299293564,211.46230932203423
560,921E,新北市,218.89120578778136,215.45087114601483
561,921F,臺北市,228.40447888589395,221.20850051706307
562,921G,新北市,210.2099592716821,197.9455163974547
563,921J,新北市,226.745096069869,215.64386170212785
564,921M,桃園市,219.66246395806036,203.56510568513124
565,921S,新北市,232.18053848870042,232.63520091848437
566,921Y,臺中市,218.50329564725837,210.28165741254833
567,9223,臺中市,223.50839281804235,216.85141404805915
568,9224,新北市,213.1089874638379,209.7588185654008
569,9225,屏東縣,218.53207597851124,211.1106855184233
570,9226,新北市,224.94314363143627,215.8559200000001
571,9227,臺北市,204.60568118195985,200.00600181912682
572,9229,臺北市,197.7462350007792,192.71551861437388
573,922C,屏東縣,218.40963771186446,198.08457405821918
574,922H,臺北市,220.17990638114745,208.035509547566
575,9231,彰化縣,231.65273996509598,231.2819713438737
576,9233,桃園市,219.96867009632223,205.434604064471
577,9234,新竹縣,200.32424812030058,192.33817190997993
578,9235,臺南市,213.15034908700326,207.18373442808615
579,9236,雲林縣,214.72093574108828,209.92430379746853
580,9237,臺北市,208.33387856668884,199.61830263157887
581,9238,臺北市,214.32481927710847,208.2465734896302
582,9239,臺中市,228.6365618221257,223.42825252525262
583,9252,嘉義市,208.6440965986396,207.70826143981378
584,9254,新竹市,206.14948859242068,197.09525009061244
585,9255,臺北市,225.26775595238095,211.41734487263244
586,9256,桃園市,217.56562975285163,221.0649116702354
587,9257,新北市,213.98138565297361,207.59899651567923
588,9258,宜蘭縣,221.02367144432216,214.72548872180477
589,9266,新竹縣,202.8006111300786,200.9569555555556
590,9268,臺北市,200.49943066360882,199.54432722429908
591,9272,新竹市,213.34370817108774,209.66198621135163
592,9273,新竹縣,205.82297627274826,201.34360408881074
593,9274,高雄市,219.51981373265127,213.56573807565803
594,9275,高雄市,199.65080313278742,184.42481484129252
595,9276,苗栗縣,220.5583322538859,214.30621803499326
596,9278,臺南市,214.5351358180668,209.0311551433388
597,9281,雲林縣,208.71226146220567,204.71215584415583
598,9283,臺南市,223.70689223589324,214.25277413308342
599,9285,桃園市,216.86307672279122,204.9319921026654
600,9287,臺北市,226.74307678311501,213.3134920634922
601,9288,新北市,216.39324074074065,207.1424476228846
602,9289,臺北市,207.55329516539425,205.032963073258
603,9291,臺北市,199.07557243963356,194.94057860262032
604,9296,苗栗縣,222.47491673275184,214.70176123963333
605,9297,臺中市,167.81529335856862,213.31855170594417
606,9299,臺北市,0.0,0.0
607,9300,臺北市,220.39271515003898,206.0342942546491
608,9302,臺中市,222.9672935904402,214.45371021115625
609,9303,高雄市,219.7844406102433,212.368895310069
610,9305,新北市,234.61032187499987,229.56791349480977
611,9306,臺南市,215.1462737957292,213.71320921340123
612,9307,臺北市,210.10982647547803,198.2818688265508
613,9308,臺南市,215.8023727293114,215.8383429602887
614,9309,臺北市,214.83154616624435,212.64711841713773
615,9312,高雄市,279.3141162496039,275.8332692939245
616,9314,嘉義市,219.0596859903382,216.90848345588236
617,9315,苗栗縣,202.08789790996798,210.03109215017065
618,9316,新北市,191.0665265486725,186.0270393232738
619,9317,新北市,209.06368914604988,204.69618925233658
620,9319,新北市,234.25312437810982,229.12745469988653
621,9322,基隆市,211.0190840313426,205.02460055795078
622,9323,高雄市,224.5435370152762,213.15811697092664
623,9324,高雄市,210.69632305795338,203.70567104585288
624,9325,臺北市,223.48478818283166,214.3534247901874
625,9326,臺北市,213.2917454479681,209.18321165545947
626,9327,雲林縣,208.9490839041093,200.5104299149128
627,9328,屏東縣,199.98548252581432,191.94140316205525
628,9329,嘉義縣,219.7771695402298,222.3014946619218
629,9331,高雄市,220.24590341382142,208.2244994093326
630,9332,高雄市,219.23197528363042,209.93223242994955
631,9333,宜蘭縣,217.2094410496045,209.69063248503
632,9334,臺北市,214.51803201506578,211.68115865518203
633,9337,桃園市,224.88302614379052,213.7074515434316
634,9339,新竹縣,212.23341605524382,211.1227512998268
635,9343,苗栗縣,227.31915703095842,217.88981079055822
636,9347,臺北市,222.6309251101322,219.06977973568277
637,9349,新北市,202.18082018457847,190.91999562682236
638,9352,桃園市,154.20268061587052,217.58343695271458
639,9358,臺中市,238.87388548057254,230.95597809076705
640,9359,臺北市,226.3729367821931,214.88261725567207
641,9362,苗栗縣,199.8915256615878,193.33039027982343
642,9363,彰化縣,226.4739009497966,204.30277777777775
643,9369,新北市,227.04702294685993,237.9776121930566
644,9377,雲林縣,210.39392084006465,209.4312130265911
645,9386,臺東縣,216.23160015349188,209.1979626449121
646,9399,臺北市,0.0,0.0
647,9600,臺北市,201.9712051549832,205.87160250696937
648,9604,臺北市,208.00215537084398,207.8984111310591
649,9608,臺東縣,207.7774581185567,215.54106840891635
650,960S,臺北市,0.0,0.0
651,9614,基隆市,220.72586987951783,217.17615532382
652,9616,高雄市,203.35035296762624,203.46290585241732
653,9621,花蓮縣,209.2591765601218,198.83312316715558
654,9622,新竹市,202.3886356570609,192.82628490134553
655,9623,臺北市,233.18054317951672,206.8373183186729
656,9624,新竹縣,214.92480302716154,206.8209784853698
657,9625,新竹縣,207.44995798319326,194.84347391732297
658,9627,臺北市,197.9217682563338,188.1044313551814
659,9634,宜蘭縣,223.7464814009136,213.34332489146172
660,9636,桃園市,206.42292293336249,197.10252721526393
661,9647,新竹市,204.95495366271174,204.5635966137989
662,9651,臺北市,209.8621902616903,199.15324009324027
663,9654,新北市,214.09300262237767,212.01752621895113
664,9655,新北市,227.27816077572706,224.02983854793453
665,9657,苗栗縣,204.18548637316576,199.8775220495588
666,9658,臺北市,235.2528653222905,215.0730517797086
667,9659,高雄市,220.93081678454845,208.00018875940756
668,965K,臺中市,217.312902561347,211.0633239817123
669,965U,彰化縣,218.89388653407255,210.1482436162871
670,9661,新北市,215.25435727217868,203.90943296602387
671,9663,臺北市,230.9561072549202,208.87500894721128
672,9665,桃園市,209.18740246098457,203.46817143830967
673,9666,臺中市,230.29895255632616,217.23353044349813
674,9667,臺南市,209.05749471086045,186.78426267650838
675,966F,高雄市,187.76889243391068,176.11160326086954
676,9672,彰化縣,225.11658673061578,219.28791469194312
677,9676,臺北市,202.37050596811946,196.56028327200255
678,9677,新北市,225.79277932313403,214.52873032528882
679,9679,臺北市,230.0754506657564,216.22470972012093
680,9686,宜蘭縣,211.55333436055474,209.37205599734926
681,9692,嘉義市,230.10035360884746,230.86946835849676
682,9693,臺南市,209.2032085855807,200.6097432024171
683,9695,嘉義縣,226.32138666666646,215.7690051813474
684,9697,雲林縣,221.66753416363937,211.15196126330474
685,969C,雲林縣,205.07256166314295,200.92190758293862
686,9800,臺北市,212.82246161053644,214.38963907973883
687,9801,臺北市,216.16210169834216,206.6871275760551
688,980C,雲林縣,219.26515997673073,202.6858348267622
689,980D,臺南市,221.10238982589738,205.60472369522725
690,980K,新竹市,212.66261453008264,199.7664935702807
691,980Q,桃園市,230.1373725613594,227.83419354838688
692,980R,臺北市,220.657286010124,183.12278453879136
693,980a,臺北市,210.12522733573635,204.09731449275355
694,980d,臺中市,221.10238982589738,205.60472369522725
695,980e,臺中市,212.5360300429185,206.13142787524353
696,980h,臺北市,213.26948423832314,213.6155603570817
697,980l,雲林縣,228.60981523592943,218.9234586971123
698,980u,臺南市,236.1814821272884,225.58166322580647
699,980w,臺中市,220.9671889671363,211.24004698639
700,9812,臺中市,215.88918589743596,209.3202719060524
701,9813,臺北市,207.57715017507465,200.78212909203202
702,9814,臺南市,216.85023929642753,209.7411164772728
703,9815,臺南市,217.6551700507616,208.07420246913588
704,9816,新竹市,199.51638038645712,190.83071799653658
705,9817,高雄市,227.02462354974068,212.9005953533398
706,981A,新北市,223.09930755395692,215.30008568548402
707,981B,新竹縣,219.70828988529732,217.4577548313756
708,981C,高雄市,203.59599654377888,204.75444521497926
709,981D,南投縣,208.84415178571427,200.07815512866986
710,981E,新北市,220.60829464708675,213.96635843660638
711,981F,新北市,214.4969598190527,213.01497311827944
712,981G,彰化縣,218.29734128345882,221.1252266000738
713,981I,臺北市,211.74092848557694,207.05814197621507
714,981K,高雄市,220.1777410832232,219.08026156941665
715,981L,高雄市,216.41480605836733,204.6851660079052
716,981M,苗栗縣,227.98289283874294,223.25884529771852
717,981N,金門縣,225.22686345381544,210.5161838989741
718,981Q,臺中市,226.26617212012565,217.53038211788223
719,981R,南投縣,217.25114136413666,208.83703846153855
720,981S,臺中市,219.44325201690341,212.12412144976693
721,981U,臺北市,217.42263861055432,211.12713621138812
722,981V,嘉義縣,212.14404761904774,204.40915639810444
723,981X,臺北市,213.59283468006112,210.19385741044263
724,981Z,屏東縣,199.89720069204137,197.84702474277321
725,981a,臺南市,223.09930755395692,215.30008568548402
726,981e,臺南市,220.60829464708675,213.96635843660638
727,981g,臺中市,218.29734128345882,221.1252266000738
728,981h,屏東縣,212.53893005540172,203.97018332135153
729,981i,雲林縣,211.74092848557694,207.05814197621507
730,981j,臺北市,215.69545823052513,207.35626070763493
731,981m,高雄市,227.98289283874294,223.25884529771852
732,981n,高雄市,225.22686345381544,210.5161838989741
733,981p,臺北市,231.01036212624572,216.3027066597565
734,981q,臺北市,226.26617212012565,217.53038211788223
735,981r,屏東縣,217.25114136413666,208.83703846153855
736,981y,臺南市,205.69996528982978,200.82023215394145
737,981z,新竹市,199.89720069204137,197.84702474277321
738,9822,新北市,225.83543085655313,222.10283024506876
739,9824,臺中市,214.53366888094018,215.10913962920074
740,9825,臺南市,201.2468261227855,197.43562041360943
741,9829,臺南市,225.2501304114011,225.08136350407463
742,982A,宜蘭縣,220.96878309968855,216.73866723259772
743,982B,高雄市,219.07577338799874,208.59708976006874
744,982C,高雄市,222.75410208862002,217.99143292682928
745,982F,臺北市,195.3071333616178,197.57279069767435
746,9831,高雄市,221.21505675864495,213.92770898133753
747,9833,臺北市,222.6920155094939,200.31759699878322
748,9834,桃園市,221.47193345323754,209.51386649874047
749,9835,彰化縣,189.6681759864439,194.29988582049918
750,9837,雲林縣,218.657567889471,210.03980342741934
751,9838,臺中市,204.87953741333965,197.55506540697692
752,983B,臺南市,220.9148836858004,210.79692973856197
753,983G,新北市,215.5514085754784,208.43752520623306
754,983K,臺南市,216.56486842105278,214.60298271752083
755,983M,臺北市,221.898214037526,206.87045328142378
756,983N,臺北市,220.50365029182882,221.5905593607309
757,983U,苗栗縣,221.62386807181903,208.39055074033928
758,983V,苗栗縣,216.17072777246645,216.1774635808271
759,983W,臺中市,223.3430976699647,215.14677485928706
760,983Z,高雄市,219.46485860655739,209.55502110694158
761,983f,新竹縣,211.78744349005444,212.00515051546384
762,983i,臺中市,227.89898645320164,217.95354358821797
763,983j,臺北市,226.6189714839422,221.6091782304885
764,984C,新北市,225.70549939098663,211.93955491646108
765,984E,新北市,217.47901804448162,212.00440714908456
766,984H,臺北市,216.1875837676844,214.592717799083
767,984K,臺北市,199.62225577388696,201.62488636815914
768,9852,臺北市,218.28997332266235,209.6664879376288
769,9853,臺中市,208.3574513022543,200.87368754660702
770,9854,臺中市,222.43202205882346,215.09465586368225
771,9856,花蓮縣,214.8584918335092,207.14980974344198
772,9857,新北市,211.85140972222217,201.29534030837019
773,9858,桃園市,231.0329245110583,211.5119338827495
774,9859,新竹市,219.0795573598742,214.50296652609387
775,985C,高雄市,218.88324536663993,216.16454020530355
776,9862,臺北市,227.79136958747804,224.51725023562665
777,9863,臺北市,211.4289536610725,205.40160295654763
778,9867,臺北市,208.74869831546692,202.85669891899104
779,9868,臺中市,222.7683436701935,212.6042408602152
780,9869,新北市,216.41099790136428,220.3055617298866
781,986K,基隆市,210.15411347517738,192.10433223413034
782,9871,臺北市,210.18520202439228,207.97053732885576
783,9872,臺北市,206.38151442177121,214.16333127576831
784,9873,臺北市,200.14230523495473,195.16073097018753
785,9874,新北市,219.09129776021035,207.1204453636015
786,9875,新北市,225.34657735940164,226.07983843648194
787,9878,臺南市,225.6888948306597,221.39555249513933
788,9879,新北市,204.7118527340513,199.15131003328588
789,987A,桃園市,217.4316892725031,204.0149912126537
790,9884,雲林縣,216.32730925324688,210.6232587287378
791,9888,新北市,229.62995395449616,239.83198484406896
792,9889,彰化縣,217.83430811446448,210.35266504657747
793,988B,桃園市,221.79352644836263,215.04330137807068
794,988C,新北市,223.68715284249774,211.1560783200909
795,988V,桃園市,288.53706185567006,271.3199206349206
796,9891,新北市,212.7943093675419,213.49980565945708
797,9892,屏東縣,211.3712536935418,206.12251558325917
798,9893,臺北市,209.2098566031255,204.4116906708789
799,9894,桃園市,222.54381072555216,214.9768853878118
800,9896,臺南市,223.1219801894918,211.73056033658418
801,9897,新北市,216.1280258846657,198.78177835759422
802,9898,新北市,217.01386845183922,207.8910608634112
803,9899,新北市,210.83956110978238,206.58817602996257
804,989A,臺北市,210.8717997148965,205.3089773495606
805,989B,臺中市,221.95348523054759,206.33451022884884
806,989C,新北市,221.87592174263816,218.91928278065097
807,989D,高雄市,218.86684573330174,205.355661685077
808,989E,南投縣,212.68752449716345,202.38111304954654
809,989F,高雄市,218.34960274146468,209.82397409191537
810,989G,臺北市,223.21696475770915,207.98244485603624
811,989I,新北市,219.0832399734836,213.47747549019607
812,989J,彰化縣,214.34580919395472,207.3975906023493
813,989L,桃園市,236.8895649730212,224.9227433140335
814,989N,臺北市,217.0972539966243,205.1432045057293
815,989P,臺北市,208.13566347124112,203.43399427963288
816,989Q,新北市,214.55131421446345,208.21949430611858
817,989S,彰化縣,228.52563302942391,206.81381015037584
818,989U,臺中市,229.05739930955107,225.75940417890982
819,989V,新北市,210.0123653622627,204.11598481653326
820,989W,臺中市,214.23107019704435,209.73332012028447
821,989X,臺北市,228.52472984711633,217.65754829459684
822,989Y,基隆市,236.36177384907438,235.74821438082577
823,989Z,高雄市,216.74997455470762,203.92818621523577
824,989a,苗栗縣,210.8717997148965,205.3089773495606
825,989d,臺中市,218.86684573330174,205.355661685077
826,989e,新北市,212.68752449716345,202.38111304954654
827,989f,屏東縣,218.34960274146468,209.82397409191537
828,989g,嘉義市,223.21696475770915,207.98244485603624
829,989j,新北市,214.34580919395472,207.3975906023493
830,989k,臺北市,207.35407848915085,195.30909393183717
831,989m,臺北市,217.07461607498988,204.9302945358522
832,989z,臺北市,216.74997455470762,203.92818621523577
833,9A00,臺北市,195.05452864503428,199.24861096855207
834,9A61,高雄市,220.08669508525577,209.70621052631586
835,9A69,屏東縣,207.20540151713325,203.7140736373166
836,9A79,南投縣,240.53852010547132,238.09015833333328
837,9A88,臺北市,0.0,0.0
838,9A89,臺北市,274.6536989907855,263.07423096192383
839,9A8F,臺北市,219.48695313784566,211.22630109952064
840,9A91,臺北市,235.31236680761106,222.05608150921643
841,9A92,臺北市,213.81266587833417,185.68851225634964
842,9A96,臺北市,216.62486533041033,210.79918156808824
843,9A97,新竹市,210.43389894015627,200.56094841930118
844,9A98,桃園市,214.26997428139174,213.11548434925854
845,9A99,桃園市,208.15677790788453,201.03336196564118
846,9A9A,宜蘭縣,228.35534307875895,221.03595717884141
847,9A9B,新北市,207.83663510314517,196.77338360539375
848,9A9C,彰化縣,220.50397339246135,213.28858771521655
849,9A9D,臺北市,238.00621534119242,209.09527854330722
850,9A9E,新北市,209.69851198402114,188.52239090236696
851,9A9G,臺北市,207.5547807618526,204.68394572953724
852,9A9H,新北市,225.17034902273636,208.5752352661598
853,9A9J,新北市,217.80375715375797,205.61017607276122
854,9A9K,新北市,208.52978089887637,191.44815014367805
855,9A9L,臺中市,213.8756619296931,204.96160681009655
856,9A9M,南投縣,210.76804376657842,205.4641156032849
857,9A9N,桃園市,218.7512181432036,212.48304960924236
858,9A9P,新竹縣,210.27257069143474,207.2293805488295
859,9A9Q,臺中市,218.98508824508852,205.68650045126336
860,9A9R,臺北市,209.9513772757922,208.99269685704627
861,9A9S,臺北市,222.0748834031699,215.8159146775916
862,9A9U,臺北市,255.3426201793724,249.6811282424561
863,9A9W,臺中市,220.3265388778637,214.1120635682734
864,9A9X,新竹市,208.35955476563436,201.48303153103166
865,9A9Y,新北市,220.68345209143965,219.96400999211153
866,9A9Z,臺北市,230.9699091928249,228.9238532000951
867,9A9a,高雄市,228.35534307875895,221.03595717884141
868,9A9b,雲林縣,207.83663510314517,196.77338360539375
869,9A9c,臺南市,220.50397339246135,213.28858771521655
870,9A9d,臺北市,238.00621534119242,209.09527854330722
871,9A9e,高雄市,209.69851198402114,188.52239090236696
872,9A9f,臺中市,233.4131061078216,223.8424593886463
873,9A9g,臺北市,207.5547807618526,204.68394572953724
874,9A9h,臺南市,225.17034902273636,208.5752352661598
875,9A9i,新北市,195.10032101865144,197.0736761710793
876,9A9j,嘉義市,217.80375715375797,205.61017607276122
877,9A9q,屏東縣,218.98508824508852,205.68650045126336
878,9A9r,高雄市,209.9513772757922,208.99269685704627
879,9A9s,彰化縣,222.0748834031699,215.8159146775916
880,9A9x,桃園市,208.35955476563436,201.48303153103166
