,0,1
0,茂生農經,0.5804597701149425
1,其祥-KY,0.5594405594405595
2,安心,0.5524475524475524
3,德麥,0.5769230769230769
4,漢來美食,0.6083916083916084
5,恩得利,0.6328671328671329
6,台翰,0.6118881118881119
7,精華,0.541958041958042
8,濱川,0.4825174825174825
9,力肯,0.6153846153846154
10,新麥,0.5734265734265734
11,精剛,0.527972027972028
12,和勤,0.541958041958042
13,駿吉-KY,0.5804195804195804
14,祺驊,0.5594405594405595
15,川寶,0.5664335664335665
16,直得,0.493006993006993
17,宏佳騰,0.541958041958042
18,台蠟,0.5699300699300699
19,南光,0.5209790209790209
20,生泰,0.5629370629370629
21,合世,0.5804195804195804
22,訊聯,0.548951048951049
23,光洋科,0.548951048951049
24,杏昌,0.583916083916084
25,金穎生技,0.5487804878048781
26,易威,0.5734265734265734
27,寶利徠,0.534965034965035
28,富喬,0.5174825174825175
29,唐榮,0.6923076923076923
30,風青,0.6048951048951049
31,世鎧,0.548951048951049
32,晉椿,0.6503496503496503
33,世豐,0.5314685314685315
34,世德,0.5804195804195804
35,嘉鋼,0.6223776223776224
36,精湛,0.6431226765799256
37,大甲,0.5664335664335665
38,泰茂,0.5524475524475524
39,謚源,0.6328671328671329
40,綠意,0.5104895104895105
41,大車隊,0.5874125874125874
42,正德,0.4965034965034965
43,捷迅,0.5559440559440559
44,晶悅,0.7307692307692307
45,燦星旅,0.5559440559440559
46,富驛-KY,0.7727272727272727
47,雅茗-KY,0.541958041958042
48,瓦城,0.534965034965035
49,六角,0.527972027972028
50,易飛網,0.5874125874125874
51,高野,0.5664335664335665
52,天蔥,0.5909090909090909
53,山富,0.6818181818181818
54,五福,0.6398601398601399
55,豆府,0.6526315789473685
56,滿心,0.6818181818181818
57,東凌-KY,0.7657342657342657
58,誠品生活,0.6678321678321678
59,紅馬-KY,0.5729537366548043
60,集雅社,0.6397058823529411
61,泰偉,0.5384615384615384
62,李洲,0.6293706293706294
63,全域,0.6923076923076923
64,協禧,0.5244755244755245
65,凱柏實業,0.5979020979020979
66,僑威,0.527972027972028
67,聯亞,0.5104895104895105
68,網龍,0.5104895104895105
69,新零售,0.6013986013986014
70,華義,0.6258741258741258
71,艾訊,0.48951048951048953
72,元炬,0.5909090909090909
73,鴻碩,0.5524475524475524
74,港建,0.6293706293706294
75,及成,0.506993006993007
76,穩懋,0.5594405594405595
77,好德,0.5454545454545454
78,寶島極,0.6853146853146853
79,進階,0.5524475524475524
80,笙泉,0.5454545454545454
81,昇銳,0.5559440559440559
82,弘塑,0.4965034965034965
83,晶宏,0.486013986013986
84,新揚科,0.5629370629370629
85,大綜,0.6713286713286714
86,璟德,0.5104895104895105
87,精確,0.6118881118881119
88,波若威,0.5629370629370629
89,亞信,0.527972027972028
90,新洲,0.6153846153846154
91,基亞,0.5559440559440559
92,公準,0.5804195804195804
93,鑫龍騰,0.6188811188811189
94,和進,0.6013986013986014
95,樺晟,0.5454545454545454
96,佰研,0.5699300699300699
97,志豐,0.527972027972028
98,耀勝,0.6433566433566433
99,順達,0.548951048951049
100,茂訊,0.4965034965034965
101,優群,0.5174825174825175
102,大學光,0.493006993006993
103,倚強股份,0.7622377622377622
104,台嘉碩,0.5664335664335665
105,三顧,0.5
106,至寶電,0.6153846153846154
107,原相,0.46503496503496505
108,金麗科,0.5
109,錦明,0.5524475524475524
110,昱捷,0.5314685314685315
111,光環,0.5454545454545454
112,千如,0.5104895104895105
113,海灣,0.5944055944055944
114,鑫創,0.6468531468531469
115,威剛,0.506993006993007
116,欣銓,0.5314685314685315
117,台星科,0.5104895104895105
118,海德威,0.6048951048951049
119,東碩,0.47202797202797203
120,宇環,0.5454545454545454
121,太普高,0.5944055944055944
122,微端,0.5629370629370629
123,廣寰科,0.5804195804195804
124,點晶,0.6748251748251748
125,宜特,0.5174825174825175
126,東浦,0.5454545454545454
127,鈊象,0.5104895104895105
128,英濟,0.5664335664335665
129,杭特,0.5594405594405595
130,岱稜,0.6013986013986014
131,鼎天,0.5594405594405595
132,佳穎,0.5734265734265734
133,斐成,0.4965034965034965
134,尼克森,0.527972027972028
135,建舜電,0.5874125874125874
136,加百裕,0.5979020979020979
137,雙鴻,0.5104895104895105
138,旭品,0.5664335664335665
139,幸康,0.7447552447552448
140,泰谷,0.5664335664335665
141,律勝,0.541958041958042
142,尚立,0.6188811188811189
143,先進光,0.5104895104895105
144,上詮,0.5699300699300699
145,典範,0.5769230769230769
146,熱映,0.5524475524475524
147,精材,0.5244755244755245
148,彬台,0.527972027972028
149,崇越電,0.534965034965035
150,旭軟,0.5524475524475524
151,漢科,0.5454545454545454
152,台興,0.5804195804195804
153,哲固,0.5769230769230769
154,類比科,0.5734265734265734
155,聯一光,0.5384615384615384
156,利機,0.548951048951049
157,由田,0.47202797202797203
158,進泰電子,0.7272727272727273
159,致振,0.6188811188811189
160,安勤,0.5314685314685315
161,力致,0.5209790209790209
162,崧騰,0.5454545454545454
163,森寶,0.583916083916084
164,單井,0.5699300699300699
165,長盛,0.5244755244755245
166,陽程,0.5664335664335665
167,環天科,0.5664335664335665
168,位速,0.5314685314685315
169,矽瑪,0.479020979020979
170,皇龍,0.5629370629370629
171,亞帝歐,0.5664335664335665
172,振維,0.5454545454545454
173,鴻翊,0.5664335664335665
174,御頂,0.5909090909090909
175,迎輝,0.6118881118881119
176,凡甲,0.5
177,聚積,0.48951048951048953
178,力旺,0.5769230769230769
179,先益,0.5734265734265734
180,堡達,0.5314685314685315
181,曜越,0.5629370629370629
182,西柏,0.534965034965035
183,宇峻,0.5209790209790209
184,兆利,0.5174825174825175
185,世禾,0.5629370629370629
186,同致,0.5664335664335665
187,重鵬,0.6083916083916084
188,禾瑞亞,0.479020979020979
189,神準,0.5804195804195804
190,其陽,0.5524475524475524
191,逸昌,0.5629370629370629
192,大塚,0.5454545454545454
193,友威科,0.5769230769230769
194,博磊,0.5314685314685315
195,閎康,0.5559440559440559
196,磐儀,0.5944055944055944
197,映興,0.8636363636363636
198,東林,0.6398601398601399
199,鼎翰,0.5769230769230769
200,安可,0.5629370629370629
201,富晶通,0.548951048951049
202,光頡,0.5244755244755245
203,西勝,0.5
204,盈正,0.5944055944055944
205,地心引力,0.6748251748251748
206,新鉅科,0.506993006993007
207,晟楠,0.5034965034965035
208,研勤,0.6398601398601399
209,駿熠電,0.5874125874125874
210,艾恩特,0.5594405594405595
211,精聯,0.534965034965035
212,鑫科,0.5594405594405595
213,安瑞-KY,0.5454545454545454
214,光耀,0.5384615384615384
215,康聯訊,0.5874125874125874
216,德微,0.5209790209790209
217,家登,0.493006993006993
218,榮昌,0.5664335664335665
219,元創精密,0.5104895104895105
220,歐買尬,0.513986013986014
221,湧德,0.5034965034965035
222,碩禾,0.541958041958042
223,營邦,0.4965034965034965
224,漢磊,0.5034965034965035
225,鑫聯大投控,0.5454545454545454
226,連展投控,0.5979020979020979
227,永日,0.5664335664335665
228,東洋,0.513986013986014
229,邦特,0.5244755244755245
230,加捷生醫,0.534965034965035
231,濟生,0.5769230769230769
232,聯上,0.5769230769230769
233,健喬,0.513986013986014
234,明基醫,0.5524475524475524
235,友華,0.513986013986014
236,優盛,0.5769230769230769
237,晟德,0.5384615384615384
238,太醫,0.5664335664335665
239,天良,0.5874125874125874
240,中天,0.5699300699300699
241,聯合,0.48951048951048953
242,健亞,0.5244755244755245
243,晶宇,0.6643356643356644
244,曜亞,0.47202797202797203
245,馬光-KY,0.6678321678321678
246,中裕,0.47202797202797203
247,台微體,0.5734265734265734
248,鈺緯,0.4965034965034965
249,康樂-KY,0.5979020979020979
250,太景*-KY,0.5874125874125874
251,創源,0.5384615384615384
252,聿新科,0.5314685314685315
253,智擎,0.5
254,鐿鈦,0.5699300699300699
255,展旺,0.6188811188811189
256,醣聯,0.5734265734265734
257,瑞基,0.527972027972028
258,久裕,0.5244755244755245
259,浩鼎,0.5944055944055944
260,杏一,0.513986013986014
261,福永生技,0.548951048951049
262,安克,0.5874125874125874
263,杏國,0.6363636363636364
264,環瑞醫,0.6468531468531469
265,中華食,0.5769230769230769
266,信立,0.5629370629370629
267,勝昱,0.5874125874125874
268,世坤,0.6048951048951049
269,東隆興,0.458041958041958
270,福大,0.5874125874125874
271,新昕纖,0.6468531468531469
272,飛寶企業,0.7797202797202797
273,三圓,0.7307692307692307
274,金洲,0.5314685314685315
275,元勝,0.7517482517482518
276,光明,0.5384615384615384
277,聚紡,0.6888111888111889
278,銘旺實,0.583916083916084
279,興采,0.6223776223776224
280,健信,0.5594405594405595
281,金雨,0.5769230769230769
282,崇友,0.5174825174825175
283,高鋒,0.6748251748251748
284,福裕,0.5209790209790209
285,永彰,0.5944055944055944
286,方土霖,0.5594405594405595
287,江興鍛,0.534965034965035
288,淳紳,0.5804195804195804
289,宏易,0.548951048951049
290,協易機,0.6048951048951049
291,慶騰,0.5909090909090909
292,至興,0.5909090909090909
293,大詠城,0.6783216783216783
294,晟田,0.5314685314685315
295,科嶠,0.6258741258741258
296,萬在,0.5909090909090909
297,桓達,0.541958041958042
298,長佳,0.5594405594405595
299,橙的,0.583916083916084
300,旭然,0.5909090909090909
301,健椿,0.5409090909090909
302,百德,0.5852713178294574
303,科際精密,0.6103896103896104
304,捷流閥業,0.45714285714285713
305,唐鋒,0.6083916083916084
306,中美實,0.583916083916084
307,大恭,0.6258741258741258
308,磐亞,0.5454545454545454
309,永純,0.6328671328671329
310,南璋,0.6048951048951049
311,永捷,0.5629370629370629
312,美琪瑪,0.5314685314685315
313,永昕,0.5314685314685315
314,雙美,0.548951048951049
315,熒茂,0.5979020979020979
316,豪展,0.48951048951048953
317,泰博,0.506993006993007
318,泓瀚,0.5699300699300699
319,合一,0.5594405594405595
320,皇將,0.548951048951049
321,合富-KY,0.527972027972028
322,強生,0.6013986013986014
323,國碳科,0.5804195804195804
324,勤凱,0.5384615384615384
325,誠泰科技,0.6163522012578616
326,VHQ-KY,0.506993006993007
327,大略-KY,0.5454545454545454
328,昇華,0.5699300699300699
329,聯光通,0.5244755244755245
330,台聯電,0.5944055944055944
331,富宇,0.548951048951049
332,前鼎,0.47202797202797203
333,新復興,0.541958041958042
334,德英,0.6118881118881119
335,欣厚-KY,0.6083916083916084
336,新盛力,0.8111888111888111
337,友輝,0.6048951048951049
338,亞電,0.46853146853146854
339,兆遠,0.5699300699300699
340,辣椒,0.5
341,昂寶-KY,0.5209790209790209
342,牧東,0.6888111888111889
343,緯軟,0.47202797202797203
344,譜瑞-KY,0.5034965034965035
345,IET-KY,0.5524475524475524
346,湯石照明,0.5699300699300699
347,廣穎,0.5174825174825175
348,亞泰,0.513986013986014
349,華星光,0.5209790209790209
350,科誠,0.5804195804195804
351,環宇-KY,0.541958041958042
352,晶達,0.527972027972028
353,榮剛,0.548951048951049
354,久陽,0.6433566433566433
355,強新,0.5699300699300699
356,建錩,0.493006993006993
357,華祺,0.513986013986014
358,松和,0.5559440559440559
359,富強,0.6468531468531469
360,凱衛,0.48951048951048953
361,力新,0.583916083916084
362,中茂,0.8706293706293706
363,坤悅,0.527972027972028
364,新鼎,0.5384615384615384
365,寶碩,0.5524475524475524
366,蒙恬,0.5524475524475524
367,凌網,0.5769230769230769
368,亞昕,0.5944055944055944
369,萬達光電,0.5244755244755245
370,安力-KY,0.5333333333333333
371,立凱-KY,0.5384615384615384
372,雷笛克光學,0.5769230769230769
373,智晶,0.5034965034965035
374,天鉞電,0.5909090909090909
375,智崴,0.506993006993007
376,笙科,0.5034965034965035
377,信驊,0.458041958041958
378,達輝-KY,0.6363636363636364
379,尚凡,0.5384615384615384
380,大峽谷-KY,0.5814814814814815
381,數字,0.5209790209790209
382,宜鼎,0.5524475524475524
383,邑昇,0.479020979020979
384,杰力,0.5559440559440559
385,寶得利,0.6573426573426573
386,太欣,0.46853146853146854
387,鼎創達,0.5629370629370629
388,桂盟,0.5769230769230769
389,系統電,0.5629370629370629
390,天剛,0.583916083916084
391,寶島科,0.6048951048951049
392,世紀,0.6048951048951049
393,光聯,0.5
394,友銓,0.5594405594405595
395,士開,0.6398601398601399
396,華容,0.5524475524475524
397,建榮,0.5104895104895105
398,立衛,0.541958041958042
399,天揚,0.5104895104895105
400,世界,0.541958041958042
401,系通,0.6853146853146853
402,先豐,0.506993006993007
403,鈺創,0.5874125874125874
404,台林,0.5244755244755245
405,佳總,0.5769230769230769
406,協益,0.5804195804195804
407,力麗店,0.7202797202797203
408,中光電,0.506993006993007
409,合正,0.5909090909090909
410,金利,0.5244755244755245
411,青雲,0.5
412,應華,0.5874125874125874
413,慕康生醫,0.5244755244755245
414,中菲,0.5384615384615384
415,國眾,0.5699300699300699
416,台半,0.5209790209790209
417,振發,0.5629370629370629
418,達威,0.6013986013986014
419,東友,0.5699300699300699
420,高技,0.527972027972028
421,均豪,0.506993006993007
422,寶聯通,0.5454545454545454
423,佶優,0.5594405594405595
424,昇益,0.7237762237762237
425,宣德,0.5244755244755245
426,同協,0.6188811188811189
427,霖宏,0.583916083916084
428,富驊,0.6153846153846154
429,凱鈺,0.5664335664335665
430,聰泰,0.513986013986014
431,德宏,0.6013986013986014
432,智冠,0.4965034965034965
433,新華,0.4965034965034965
434,中美晶,0.5174825174825175
435,通泰,0.5244755244755245
436,松普,0.479020979020979
437,彩富,0.6258741258741258
438,同亨,0.5034965034965035
439,三聯,0.5
440,凱崴,0.5874125874125874
441,永信建,0.5594405594405595
442,德昌,0.5174825174825175
443,力麒,0.5
444,三豐,0.5314685314685315
445,雙喜,0.5874125874125874
446,力泰,0.6363636363636364
447,豐謙,0.5979020979020979
448,志嘉,0.5769230769230769
449,龍巖,0.534965034965035
450,聖暉,0.5664335664335665
451,崇佑-KY,0.6412213740458015
452,台聯櫃,0.8006993006993007
453,陸海,0.6433566433566433
454,中連貨,0.5699300699300699
455,中菲行,0.46853146853146854
456,劍湖山,0.5944055944055944
457,亞都,0.7657342657342657
458,老爺知,0.6853146853146853
459,日盛金,0.527972027972028
460,致和證,0.6398601398601399
461,台名,0.6328671328671329
462,德記,0.6608391608391608
463,全家,0.5734265734265734
464,寶雅,0.5209790209790209
465,南仁湖,0.534965034965035
466,宏遠證,0.5559440559440559
467,康和證,0.5594405594405595
468,大展證,0.6888111888111889
469,大慶證,0.5769230769230769
470,元大期,0.513986013986014
471,福邦證,0.5909090909090909
472,寬魚國際,0.5314685314685315
473,合邦,0.8321678321678322
474,創惟,0.5174825174825175
475,亞元,0.6538461538461539
476,大宇資,0.506993006993007
477,亞矽,0.5524475524475524
478,久威,0.527972027972028
479,建達,0.506993006993007
480,新普,0.486013986013986
481,擎邦,0.5104895104895105
482,上奇,0.513986013986014
483,業強,0.5
484,廣運,0.5594405594405595
485,信音,0.527972027972028
486,九豪,0.534965034965035
487,普誠,0.5034965034965035
488,星寶國際,0.5699300699300699
489,萬旭,0.5944055944055944
490,茂達,0.493006993006993
491,訊達,0.6083916083916084
492,得利影,0.7167832167832168
493,耕興,0.534965034965035
494,頎邦,0.5
495,驊宏資,0.527972027972028
496,撼訊,0.5
497,晉倫,0.534965034965035
498,順發,0.6958041958041958
499,松上,0.534965034965035
500,欣技,0.5384615384615384
501,捷波,0.506993006993007
502,華電網,0.6118881118881119
503,久正,0.4825174825174825
504,昱泉,0.493006993006993
505,統振,0.5
506,亞銳士,0.6153846153846154
507,信昌電,0.506993006993007
508,安碁,0.5524475524475524
509,立敦,0.5034965034965035
510,亞通,0.5734265734265734
511,橘子,0.513986013986014
512,合晶,0.5104895104895105
513,幃翔,0.5804195804195804
514,新潤,0.5104895104895105
515,萬潤,0.5104895104895105
516,廣明,0.5104895104895105
517,萬泰科,0.534965034965035
518,育富,0.541958041958042
519,詩肯,0.5209790209790209
520,凌泰,0.7342657342657343
521,天品,0.7237762237762237
522,海韻電,0.506993006993007
523,艾華,0.5594405594405595
524,雷科,0.47202797202797203
525,日揚,0.5209790209790209
526,慶生,0.5454545454545454
527,理銘,0.6783216783216783
528,中探針,0.5804195804195804
529,豪勉,0.5769230769230769
530,富旺,0.583916083916084
531,岳豐,0.5174825174825175
532,晉泰,0.5734265734265734
533,上揚,0.7482517482517482
534,旺矽,0.548951048951049
535,茂綸,0.5174825174825175
536,全譜,0.6153846153846154
537,研通,0.5734265734265734
538,系微,0.479020979020979
539,旺玖,0.5979020979020979
540,高僑,0.5174825174825175
541,康呈,0.7062937062937062
542,驊訊,0.5
543,勝麗,0.541958041958042
544,松崗,0.6223776223776224
545,易通展,0.6013986013986014
546,立康,0.6643356643356644
547,茂迪,0.541958041958042
548,立端,0.5174825174825175
549,臺龍,0.5874125874125874
550,淇譽電,0.6678321678321678
551,沛波,0.5804195804195804
552,百徽,0.6188811188811189
553,久元,0.506993006993007
554,普萊德,0.513986013986014
555,富裔,0.6118881118881119
556,方土昶,0.5454545454545454
557,泰詠,0.5314685314685315
558,倍微,0.5699300699300699
559,台燿,0.4965034965034965
560,元山,0.5244755244755245
561,安鈦克,0.5944055944055944
562,胡連,0.47202797202797203
563,佳邦,0.5454545454545454
564,元隆,0.6433566433566433
565,良維,0.5244755244755245
566,沛亨,0.6293706293706294
567,迅德,0.5209790209790209
568,智基,0.6048951048951049
569,通訊-KY,0.527972027972028
570,晶焱,0.46503496503496505
571,韋僑,0.6118881118881119
572,詠昇,0.7342657342657343
573,京晨科,0.6223776223776224
574,易發,0.5804195804195804
575,統新,0.5909090909090909
576,今展科,0.48951048951048953
577,大中,0.493006993006993
578,迅得,0.5629370629370629
579,廣錠,0.5874125874125874
580,藥華藥,0.5559440559440559
581,紘康,0.5664335664335665
582,益得,0.5699300699300699
583,神盾,0.534965034965035
584,威潤,0.583916083916084
585,大樹,0.5594405594405595
586,宇智,0.5524475524475524
587,保瑞,0.583916083916084
588,弘煜科,0.6608391608391608
589,點序,0.5
590,互動,0.5384615384615384
591,環球晶,0.46153846153846156
592,生華科,0.5524475524475524
593,九齊,0.5384615384615384
594,科懋,0.5594405594405595
595,益安,0.541958041958042
596,雙邦,0.583916083916084
597,惠光,0.5909090909090909
598,聚和,0.5314685314685315
599,精測,0.5104895104895105
600,啟發電,0.6678321678321678
601,芮特-KY,0.534965034965035
602,勤崴國際,0.5944055944055944
603,達爾膚,0.5209790209790209
604,明達醫,0.6013986013986014
605,創威,0.5734265734265734
606,瑞耘,0.548951048951049
607,順藥,0.5174825174825175
608,倉和,0.5244755244755245
609,隆中,0.5769230769230769
610,高端疫苗,0.548951048951049
611,長科*,0.5664335664335665
612,勝品,0.6140350877192983
613,欣普羅,0.5724381625441696
614,是方,0.4748603351955307
615,宏觀,0.5231316725978647
616,醫揚,0.5265017667844523
617,維田,0.6546762589928058
618,霈方,0.6586345381526104
619,逸達,0.5895522388059702
620,勁豐,0.5963636363636363
621,達邦蛋白,0.5524193548387096
622,台康生技,0.527027027027027
623,普鴻,0.6949152542372882
624,台灣銘板,0.630901287553648
625,展匯科,0.5654450261780105
626,富強鑫,0.5594405594405595
627,瀧澤科,0.5209790209790209
628,奈米醫材,0.5373831775700935
629,朋億,0.6093023255813953
630,慧智,0.5258215962441315
631,特昇-KY,0.5869565217391305
632,萬年清,0.67
633,泰金-KY,0.7567567567567568
634,均華,0.5882352941176471
635,富致,0.6794871794871795
636,M31,0.484472049689441
637,台生材,0.6927710843373494
638,天正國際,0.5751633986928104
639,樂斯科,0.6142857142857143
640,群翊,0.487012987012987
641,信紘科,0.6081081081081081
642,鈺太,0.5603448275862069
643,鑫創電子,0.6724137931034483
644,雍智科技,0.5625
645,安碁資訊,0.6161616161616161
646,東捷資訊,0.5172413793103449
647,應廣,0.6901408450704225
648,崑鼎,0.5979020979020979
649,邑錡,0.6398601398601399
650,佑華,0.5559440559440559
651,光菱,0.5979020979020979
652,榮群,0.534965034965035
653,長園科,0.5524475524475524
654,九暘,0.5594405594405595
655,金山電,0.5314685314685315
656,蜜望實,0.4755244755244755
657,網家,0.534965034965035
658,星雲,0.5699300699300699
659,德勝,0.5244755244755245
660,晶采,0.5209790209790209
661,廣積,0.541958041958042
662,安國,0.5524475524475524
663,凱碩,0.5524475524475524
664,東捷,0.5699300699300699
665,來思達,0.541958041958042
666,志旭,0.6083916083916084
667,全達,0.5209790209790209
668,元太,0.47202797202797203
669,能率網通,0.5664335664335665
670,鉅橡,0.6048951048951049
671,伍豐,0.5174825174825175
672,洛碁,0.6783216783216783
673,永利聯合,0.6118881118881119
674,瑞穎,0.6328671328671329
675,巨虹,0.6538461538461539
676,福華,0.5734265734265734
677,宏捷科,0.5174825174825175
678,華鎂鑫,0.7062937062937062
679,品安,0.5209790209790209
680,翔名,0.5209790209790209
681,建暐,0.5244755244755245
682,保銳,0.5209790209790209
683,擎亞,0.5524475524475524
684,常珵,0.6363636363636364
685,大世科,0.5454545454545454
686,大億金茂,0.541958041958042
687,博大,0.541958041958042
688,立碁,0.534965034965035
689,越峰,0.5769230769230769
690,正淩,0.5384615384615384
691,博智,0.5104895104895105
692,天宇,0.5594405594405595
693,智捷,0.5699300699300699
694,加高,0.5314685314685315
695,精星,0.5384615384615384
696,新漢,0.5524475524475524
697,華宏,0.5629370629370629
698,朋程,0.5769230769230769
699,商丞,0.541958041958042
700,生展,0.5384615384615384
701,英格爾,0.5734265734265734
702,泰藝,0.5874125874125874
703,尚茂,0.6888111888111889
704,群聯,0.4405594405594406
705,益張,0.5797665369649806
706,恒耀,0.5209790209790209
707,冠好,0.5979020979020979
708,金居,0.5
709,千附,0.5244755244755245
710,白紗科,0.6048951048951049
711,盛弘,0.534965034965035
712,金可-KY,0.548951048951049
713,商之器,0.6223776223776224
714,森田,0.5559440559440559
715,大國鋼,0.6083916083916084
716,實威,0.5244755244755245
717,捷必勝-KY,0.541958041958042
718,明揚,0.6118881118881119
719,旭源,0.6958041958041958
720,保綠-KY,0.6678321678321678
721,惠普,0.527972027972028
722,紅木-KY,0.5244755244755245
723,匯鑽科,0.5209790209790209
724,東生華,0.5209790209790209
725,弘帆,0.5559440559440559
726,鉅邁,0.5244755244755245
727,大江,0.506993006993007
728,大地-KY,0.513986013986014
729,綠電,0.6188811188811189
730,綠河-KY,0.6363636363636364
731,華研,0.5034965034965035
732,霹靂,0.5664335664335665
733,大拓-KY,0.5894736842105263
734,夠麻吉,0.5734265734265734
735,台境,0.5874125874125874
736,創業家,0.5629370629370629
737,三貝德,0.573943661971831
738,裕國,0.5699300699300699
739,花王,0.5979020979020979
740,欣雄,0.6363636363636364
741,光隆,0.541958041958042
742,欣泰,0.8251748251748252
743,沈氏,0.8216783216783217
744,時報,0.7097902097902098
745,大田,0.5454545454545454
746,北基,0.5804195804195804
747,鉅明,0.541958041958042
748,富堡,0.5174825174825175
749,青鋼,0.5559440559440559
750,大汽電,0.513986013986014
751,宏大,0.5769230769230769
752,愛地雅,0.5874125874125874
753,衡平,0.6958041958041958
754,邦泰,0.5909090909090909
755,國統,0.5384615384615384
756,合騏,0.5909090909090909
757,明安,0.5384615384615384
758,關中,0.5594405594405595
759,森鉅,0.5454545454545454
760,琉園,0.6503496503496503
761,萬國通,0.6608391608391608
762,皇田,0.5244755244755245
763,邁達康,0.5874125874125874
764,有益,0.6258741258741258
765,台泥,0.4755244755244755
766,亞泥,0.527972027972028
767,嘉泥,0.493006993006993
768,環泥,0.6293706293706294
769,幸福,0.5804195804195804
770,信大,0.5734265734265734
771,東泥,0.6713286713286714
772,味全,0.513986013986014
773,味王,0.5979020979020979
774,大成,0.458041958041958
775,大飲,0.6573426573426573
776,卜蜂,0.5104895104895105
777,統一,0.486013986013986
778,愛之味,0.5874125874125874
779,泰山,0.5034965034965035
780,福壽,0.6293706293706294
781,台榮,0.6573426573426573
782,福懋油,0.5664335664335665
783,佳格,0.5384615384615384
784,聯華,0.534965034965035
785,聯華食,0.5314685314685315
786,大統益,0.493006993006993
787,天仁,0.6433566433566433
788,黑松,0.5629370629370629
789,興泰,0.5524475524475524
790,宏亞,0.6258741258741258
791,鮮活果汁-KY,0.5209790209790209
792,台塑,0.5559440559440559
793,南亞,0.513986013986014
794,台聚,0.6048951048951049
795,華夏,0.534965034965035
796,三芳,0.5174825174825175
797,亞聚,0.534965034965035
798,台達化,0.5524475524475524
799,台苯,0.5209790209790209
800,國喬,0.5034965034965035
801,聯成,0.5314685314685315
802,中石化,0.4965034965034965
803,達新,0.5384615384615384
804,上曜,0.527972027972028
805,東陽,0.48951048951048953
806,大洋,0.5384615384615384
807,永裕,0.5209790209790209
808,地球,0.6083916083916084
809,恆大,0.7307692307692307
810,台化,0.5734265734265734
811,再生-KY,0.5944055944055944
812,廣華-KY,0.6083916083916084
813,昭輝,0.534965034965035
814,勝悅-KY,0.5664335664335665
815,富林-KY,0.6911764705882353
816,遠東新,0.5174825174825175
817,新纖,0.5804195804195804
818,南染,0.5874125874125874
819,宏洲,0.5384615384615384
820,東和,0.548951048951049
821,廣豐,0.5874125874125874
822,嘉裕,0.541958041958042
823,東華,0.7202797202797203
824,新紡,0.6153846153846154
825,利華,0.5629370629370629
826,大魯閣,0.6293706293706294
827,福懋,0.479020979020979
828,中福,0.541958041958042
829,華友聯,0.5979020979020979
830,勤益控,0.5664335664335665
831,裕豐,0.6608391608391608
832,中和,0.493006993006993
833,南紡,0.5594405594405595
834,大東,0.6188811188811189
835,立益,0.548951048951049
836,力麗,0.5699300699300699
837,大宇,0.541958041958042
838,宏和,0.5769230769230769
839,力鵬,0.48951048951048953
840,佳和,0.534965034965035
841,年興,0.5454545454545454
842,宏益,0.5174825174825175
843,大將,0.5944055944055944
844,台富,0.5769230769230769
845,集盛,0.5944055944055944
846,怡華,0.6678321678321678
847,宜進,0.5769230769230769
848,聯發,0.548951048951049
849,宏遠,0.6608391608391608
850,強盛,0.5664335664335665
851,得力,0.513986013986014
852,偉全,0.6643356643356644
853,聚隆,0.6013986013986014
854,南緯,0.5944055944055944
855,昶和,0.583916083916084
856,大統新創,0.6433566433566433
857,首利,0.5
858,三洋紡,0.534965034965035
859,台南,0.541958041958042
860,弘裕,0.6083916083916084
861,本盟,0.6118881118881119
